,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
88,펀비어킹,서울특별시 광진구 아차산로33길 7,치킨 / 호프 / 펍,만원-2만원,1,
89,오트란,서울특별시 광진구 자양로37길 12  1F,칵테일 / 와인,만원-2만원,1,
90,왈파,서울특별시 광진구 동일로24길 80  2F,치킨 / 호프 / 펍,만원-2만원,1,
91,옛고을장터식당,서울특별시 광진구 긴고랑로 31 2F,전통 주점 / 포차,만원-2만원,1,
92,도르리,서울특별시 광진구 천호대로109길 7  101호,일반 주점,만원-2만원,1,
93,강변역포장마차3번,서울특별시 광진구 광나루로56길 86,전통 주점 / 포차,만원-2만원,1,
94,금복주류,서울특별시 광진구 아차산로33길 31,일반 주점,만원-2만원,1,
95,팔도전선생,서울특별시 광진구 군자로 168 1F,전통 주점 / 포차,만원-2만원,1,
96,캐니펍,서울특별시 광진구 아차산로31길 24 1F,치킨 / 호프 / 펍,만원-2만원,1,
97,달빛푸른밤,서울특별시 광진구 자양로43길 43 2F,칵테일 / 와인,만원-2만원,1,
98,김창훈호프,서울특별시 광진구 아차산로31길 27 B1,일반 주점,만원-2만원,1,
99,동경야시장,서울특별시 광진구 동일로22길 57 2F,일반 주점,만원-2만원,2,
100,WAVE bar,서울특별시 광진구 능동로19길 18 B1,일반 주점,만원-2만원,1,
101,한사바리,서울특별시 광진구 군자로 29 1F,일반 주점,만원-2만원,1,
102,임창정의소주한잔,서울특별시 광진구 아차산로33길 21,일반 주점,만원-2만원,1,
103,매일더맥주,서울특별시 광진구 구의강변로 86,치킨 / 호프 / 펍,만원-2만원,1,
104,하루의이막,서울특별시 광진구 동일로22길 57,전통 주점 / 포차,만원-2만원,1,
105,디슬로,서울특별시 광진구 동일로24길 101 B1,칵테일 / 와인,만원-2만원,1,
106,샾포차,서울특별시 광진구 아차산로51길 91,전통 주점 / 포차,만원-2만원,1,
107,제주바다,서울특별시 광진구 아차산로33길 15,일반 주점,만원-2만원,1,
108,오븐마루,서울특별시 광진구 능동로35길 9,치킨 / 호프 / 펍,만원-2만원,1,
109,마우로아,서울특별시 광진구 능동로 320 1F,칵테일 / 와인,3만원-4만원,20,4.2
