,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
877,로우키,서울특별시 성동구 연무장3길 6,카페 / 디저트,만원 미만,35,4.4
878,성수베이킹스튜디오,서울특별시 성동구 서울숲2길 46 B1,베이커리,만원 미만,20,4.4
879,새들러하우스,서울특별시 성동구 성덕정11길 5-12,카페 / 디저트,만원 미만,30,4.4
880,높은산,서울특별시 성동구 성수이로 18-1,카페 / 디저트,만원 미만,14,4.4
881,먼치스앤구디스,서울특별시 성동구 연무장길 33 1F,베이커리,만원 미만,8,4.4
882,아우프글렛,서울특별시 성동구 독서당로51길 7 1F,카페 / 디저트,만원 미만,51,4.3
883,기미사,서울특별시 성동구 성수이로26길 47 B1-1F,카페 / 디저트,만원 미만,8,4.3
884,밀도,서울특별시 성동구 왕십리로 96,베이커리,만원 미만,25,4.2
885,도렐,서울특별시 성동구 연무장7길 11 1F,카페 / 디저트,만원 미만,37,4.2
886,포지티브 서울숲,서울특별시 성동구 서울숲2길 45,카페 / 디저트,만원 미만,15,4.2
887,테이퍼드커피,서울특별시 성동구 독서당로 216 1F,카페 / 디저트,만원 미만,14,4.2
888,스탠드업플리즈바이턴온,서울특별시 성동구 연무장3길 14,카페 / 디저트,만원 미만,15,4.2
889,파티세리후르츠,서울특별시 성동구 아차산로5길 37-1 1F,카페 / 디저트,만원 미만,5,4.2
890,이월로스터스,서울특별시 성동구 서울숲2길 46,카페 / 디저트,만원 미만,9,4.2
891,센서리커피로스터스,서울특별시 성동구 독서당로 315-13 1F,카페 / 디저트,만원 미만,4,4.2
892,니드스윗,서울특별시 성동구 아차산로1길 9,카페 / 디저트,만원 미만,4,4.2
893,빵의정석,서울특별시 성동구 서울숲2길 45,베이커리,만원 미만,45,4.1
894,굴림,서울특별시 성동구 성수이로5길 1,카페 / 디저트,만원 미만,16,4.1
895,푼토돌체,서울특별시 성동구 서울숲6길 16-1 1F,카페 / 디저트,만원 미만,13,4.1
896,더파머스카페,서울특별시 성동구 왕십리로6길 11 1F,카페 / 디저트,만원 미만,21,4.1
897,모찌모찌,서울특별시 성동구 한림말3길 14,베이커리,만원 미만,10,4.1
898,LOWIDE,서울특별시 성동구 서울숲2길 22-1 1F,카페 / 디저트,만원 미만,10,4.1
899,라프레플루트,서울특별시 성동구 서울숲2길 8-8 2F,카페 / 디저트,만원 미만,5,4.1
900,프라이데이무브먼트,서울특별시 성동구 왕십리로14길 7,카페 / 디저트,만원 미만,15,4.0
901,뺑드에코,서울특별시 성동구 연무장길 44 2F,베이커리,만원 미만,33,4.0
