,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
106,이밥차,서울특별시 서대문구 연희로 192,한정식 / 백반 / 정통 한식,만원-2만원,1,
107,치킨시대,서울특별시 서대문구 거북골로 53-24,닭 / 오리 요리,만원-2만원,1,
108,명숯불갈비,서울특별시 서대문구 통일로 366,고기 요리,만원-2만원,1,
109,홍제동부대찌개,서울특별시 서대문구 통일로36길 7,탕 / 찌개 / 전골,만원-2만원,1,
110,왕십리곱창천하,서울특별시 서대문구 통일로 376,고기 요리,만원-2만원,1,
111,남원골,서울특별시 서대문구 충정로5길 11,탕 / 찌개 / 전골,만원-2만원,1,
112,제주흑돼지뽈살,서울특별시 서대문구 통일로9길 4,고기 요리,만원-2만원,1,
113,오븐에빠진닭,서울특별시 서대문구 통일로9안길 32,닭 / 오리 요리,만원-2만원,1,
114,찬우물들깨나라,서울특별시 서대문구 통일로 159,기타 한식,만원-2만원,1,
115,서대문한량돼지,서울특별시 서대문구 충정로7길 30,고기 요리,만원-2만원,1,
116,독립문맛집,서울특별시 서대문구 영천시장길 50,해산물 요리,2만원-3만원,5,3.7
117,수빈,서울특별시 서대문구 연희로25길 31-3,한정식 / 백반 / 정통 한식,2만원-3만원,13,3.4
118,영천수산,서울특별시 서대문구 영천시장길 58,해산물 요리,2만원-3만원,4,
119,거북이집,서울특별시 서대문구 연희맛로 12-1 1F,한정식 / 백반 / 정통 한식,2만원-3만원,5,
120,한씨옥,서울특별시 서대문구 연희로25길 92,한정식 / 백반 / 정통 한식,2만원-3만원,6,
121,요릿집,서울특별시 서대문구 연희맛로 36 1F,한정식 / 백반 / 정통 한식,2만원-3만원,5,
122,꽃마름,서울특별시 서대문구 수색로 56 성공타워상가 6F,탕 / 찌개 / 전골,2만원-3만원,2,
123,꽃돼지식당,서울특별시 서대문구 통일로39길 4,고기 요리,2만원-3만원,4,
124,사조미가,서울특별시 서대문구 통일로 107-39 사조빌딩,한정식 / 백반 / 정통 한식,2만원-3만원,2,
125,째보식당,서울특별시 서대문구 연희맛로 33,한정식 / 백반 / 정통 한식,2만원-3만원,5,
126,와규앤다이닝,서울특별시 서대문구 홍제내길 128 주영빌딩 1F,고기 요리,2만원-3만원,2,
127,파파양대창,서울특별시 서대문구 연희로10길 75 ,고기 요리,2만원-3만원,2,
128,고향촌,서울특별시 서대문구 통일로9안길 28-5,고기 요리,2만원-3만원,2,
129,봉일천장군집,서울특별시 서대문구 응암로 141,고기 요리,2만원-3만원,2,
130,백년약수골,서울특별시 서대문구 백련사길 55,탕 / 찌개 / 전골,2만원-3만원,3,
131,막내회집,서울특별시 서대문구 충정로6안길 6-2,해산물 요리,2만원-3만원,16,
132,오징어세상,서울특별시 서대문구 연희맛로 7-6,해산물 요리,2만원-3만원,1,
133,이백사호,서울특별시 서대문구 연희맛로 24 3F,퓨전 한식,2만원-3만원,1,
134,조개일번지,서울특별시 서대문구 통일로9안길 16,해산물 요리,2만원-3만원,2,
135,꾼활어회집,서울특별시 서대문구 통일로 145-1,해산물 요리,2만원-3만원,1,
136,선어도,서울특별시 서대문구 충정로 18,해산물 요리,2만원-3만원,1,
137,서대문아구찜,서울특별시 서대문구 연희로 271,탕 / 찌개 / 전골,2만원-3만원,1,
138,쌍대포생소금구이,서울특별시 서대문구 홍은중앙로3길 9 상가 207-208호,고기 요리,2만원-3만원,1,
139,한도올,서울특별시 서대문구 통일로26길 7,고기 요리,2만원-3만원,2,
140,홍성녹우촌,서울특별시 서대문구 세검정로1길 95,고기 요리,2만원-3만원,1,
141,백마강,서울특별시 서대문구 통일로 143-7,고기 요리,2만원-3만원,1,
142,평동집,서울특별시 서대문구 경기대로 84 성산빌딩,고기 요리,2만원-3만원,1,
143,엄지숯불갈비,서울특별시 서대문구 모래내로 376-7,고기 요리,2만원-3만원,1,
144,연희동태찜,서울특별시 서대문구 연희맛로 25,해산물 요리,3만원-4만원,10,3.8
145,한우명가,서울특별시 서대문구 연희로 46-1,고기 요리,3만원-4만원,3,
146,오소오소,서울특별시 서대문구 충정로 47 신원빌딩,고기 요리,3만원-4만원,2,
147,장위동유성집,서울특별시 서대문구 경기대로 63,고기 요리,3만원-4만원,3,
148,반하는보쌈앤밥상,서울특별시 서대문구 통일로11길 3,고기 요리,3만원-4만원,2,
149,최고의집해물찜과칼국수,서울특별시 서대문구 홍제천로 82,해산물 요리,3만원-4만원,1,
150,호반으로부터,서울특별시 서대문구 모래내로 285 현대빌딩 1F,닭 / 오리 요리,3만원-4만원,1,
151,금강산소한마리,서울특별시 서대문구 연희로 81-30,고기 요리,3만원-4만원,1,
152,대남소곱창,서울특별시 서대문구 통일로9길 8,기타 한식,3만원-4만원,1,
153,이교수의청춘족발,서울특별시 서대문구 증가로 5,고기 요리,3만원-4만원,1,
154,우미26,서울특별시 서대문구 통일로 159 1F,고기 요리,4만원 이상,2,
155,가타쯔무리,서울특별시 서대문구 명지대길 72,라멘 / 소바 / 우동,만원 미만,10,4.4
156,우동카덴,서울특별시 서대문구 연희로 173 거화빌딩 1F,라멘 / 소바 / 우동,만원 미만,10,4.3
157,더스푼,서울특별시 서대문구 충정로6길 35,돈부리 / 일본 카레 / 벤토,만원 미만,15,3.5
158,긴자료코,서울특별시 서대문구 연희로12길 8 1F,라멘 / 소바 / 우동,만원 미만,20,3.3
159,멘야산다이메,서울특별시 서대문구 연희로 81-5,라멘 / 소바 / 우동,만원 미만,11,3.2
160,소소식탁,서울특별시 서대문구 통일로39나길 1 1F,정통 일식 / 일반 일식,만원 미만,14,3.1
161,히메지,서울특별시 서대문구 연희로11길 41,돈부리 / 일본 카레 / 벤토,만원 미만,13,2.9
162,홍제카카레,서울특별시 서대문구 홍제내길 124 B1,돈부리 / 일본 카레 / 벤토,만원 미만,1,
163,랑데부,서울특별시 서대문구 통일로9길 8 1F,돈부리 / 일본 카레 / 벤토,만원 미만,5,
164,스티브키친,서울특별시 서대문구 경기대로 38 1F,돈부리 / 일본 카레 / 벤토,만원 미만,2,
165,골목스푼,서울특별시 서대문구 통일로39길 6,돈부리 / 일본 카레 / 벤토,만원 미만,5,
166,포방돈카,서울특별시 서대문구 포방터길 43,까스 요리,만원 미만,1,
167,나루정,서울특별시 서대문구 통일로9길 7,돈부리 / 일본 카레 / 벤토,만원 미만,3,
168,용카츠,서울특별시 서대문구 세무서길 61 1호,까스 요리,만원 미만,2,
169,곰소바,서울특별시 서대문구 경기대로 64,라멘 / 소바 / 우동,만원 미만,3,
170,히비야,서울특별시 서대문구 충정로 8,까스 요리,만원 미만,1,
171,오니기리와이규동,서울특별시 서대문구 연희로 92,정통 일식 / 일반 일식,만원 미만,3,
172,고씨네,서울특별시 서대문구 명지대2길 28 1F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
173,긴자료코,서울특별시 서대문구 명지대2길 14,정통 일식 / 일반 일식,만원 미만,2,
174,미타우동,서울특별시 서대문구 간호대로3길 24-8,라멘 / 소바 / 우동,만원 미만,1,
175,호랑이식탁,서울특별시 서대문구 명지대2길 14,돈부리 / 일본 카레 / 벤토,만원 미만,1,
176,더돈가츠,서울특별시 서대문구 충정로 53,까스 요리,만원 미만,1,
177,텐조,서울특별시 서대문구 거북골로20길 71,이자카야 / 오뎅 / 꼬치,만원-2만원,5,4.3
178,이자카야카덴,서울특별시 서대문구 연희로 173 거화빌딩 2F,이자카야 / 오뎅 / 꼬치,만원-2만원,5,3.9
179,문화촌초밥집,서울특별시 서대문구 세검정로 49,회 / 스시,만원-2만원,9,3.8
180,시오,서울특별시 서대문구 연희로11가길 23,정통 일식 / 일반 일식,만원-2만원,15,3.7
