,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
182,김광석 신촌칼국수,서울특별시 마포구 신촌로 124,탕 / 찌개 / 전골,만원-2만원,89,4.3
183,고바우집,서울특별시 서대문구 명물1길 22,고기 요리,만원-2만원,10,4.3
184,송아저씨빈대떡,서울특별시 서대문구 연세로7안길 29,한정식 / 백반 / 정통 한식,만원-2만원,11,4.3
185,소신이쏘,서울특별시 서대문구 연세로5가길 19,고기 요리,만원-2만원,144,4.2
186,담산,서울특별시 서대문구 연세로5다길 41,고기 요리,만원-2만원,43,4.2
187,고기창고,서울특별시 서대문구 연세로7길 34-4,고기 요리,만원-2만원,16,4.2
188,대포찜닭,서울특별시 서대문구 연세로11길 28,닭 / 오리 요리,만원-2만원,91,4.1
189,육회본가,서울특별시 서대문구 연세로9길 23,고기 요리,만원-2만원,19,4.1
190,공복식당,서울특별시 서대문구 연세로12길 23 1F,고기 요리,만원-2만원,77,4.0
191,돈불1971,서울특별시 서대문구 연세로5다길 36,고기 요리,만원-2만원,17,4.0
192,통통돼지,서울특별시 서대문구 연세로4길 19,고기 요리,만원-2만원,32,4.0
193,탐복,서울특별시 서대문구 신촌로 83 10F,해산물 요리,만원-2만원,11,3.9
194,도꼭지,서울특별시 마포구 백범로10길 30 1F,한정식 / 백반 / 정통 한식,만원-2만원,25,3.8
195,고냉지,서울특별시 서대문구 연세로2마길 30,한정식 / 백반 / 정통 한식,만원-2만원,46,3.8
196,통큰갈비,서울특별시 서대문구 연세로5다길 40,고기 요리,만원-2만원,35,3.8
197,부추곱창,서울특별시 서대문구 연세로5가길 29 1F,고기 요리,만원-2만원,31,3.8
198,로운샤브샤브&샐러드바,서울특별시 마포구 신촌로 94,탕 / 찌개 / 전골,만원-2만원,16,3.8
199,연탄생고기파는이층집,서울특별시 서대문구 연세로7안길 34-6,고기 요리,만원-2만원,14,3.8
200,초당쌈밥,서울특별시 서대문구 연세로12길 37-4,한정식 / 백반 / 정통 한식,만원-2만원,19,3.8
201,아현닭발,서울특별시 서대문구 신촌로 229,닭 / 오리 요리,만원-2만원,10,3.8
202,홍초불닭,서울특별시 서대문구 연세로7안길 28-3,닭 / 오리 요리,만원-2만원,11,3.8
203,곱창이야기,서울특별시 서대문구 연세로7안길 2,고기 요리,만원-2만원,22,3.7
204,홍미닭발,서울특별시 서대문구 연세로7안길 30,닭 / 오리 요리,만원-2만원,17,3.7
205,고향전주비빔밥,서울특별시 서대문구 신촌로 83 현대백화점 신촌점 식당가 10F,한정식 / 백반 / 정통 한식,만원-2만원,6,3.7
206,연남서식당 (휴업중),서울특별시 마포구 백범로2길 32,고기 요리,만원-2만원,17,3.6
207,쭈꾸미블루스,서울특별시 마포구 백범로1길 21 1F,해산물 요리,만원-2만원,16,3.6
208,전골떡볶이덕미가,서울특별시 서대문구 이화여대길 26 1F,기타 한식,만원-2만원,13,3.5
209,형제갈비,서울특별시 서대문구 명물1길 2,탕 / 찌개 / 전골,만원-2만원,74,3.4
210,오늘통닭,서울특별시 서대문구 연세로11길 8 ,닭 / 오리 요리,만원-2만원,12,3.4
211,대성이네,서울특별시 서대문구 연세로5나길 33,닭 / 오리 요리,만원-2만원,9,3.4
212,진원조닭한마리,서울특별시 서대문구 연세로5가길 18,닭 / 오리 요리,만원-2만원,11,3.4
213,돈이면돼지,서울특별시 서대문구 연세로11길 35,고기 요리,만원-2만원,19,3.4
214,내가찜한닭,서울특별시 서대문구 연세로 24 2F,닭 / 오리 요리,만원-2만원,25,3.2
215,아웃닭,서울특별시 서대문구 연세로4길 19 1F,닭 / 오리 요리,만원-2만원,16,3.1
216,정통집,서울특별시 서대문구 연세로9길 7,고기 요리,만원-2만원,17,3.0
217,야곱의축복,서울특별시 서대문구 연세로7안길 10-7 1F,고기 요리,만원-2만원,1,
218,삼호복집,서울특별시 서대문구 연세로5다길 10,해산물 요리,만원-2만원,5,
219,봉추찜닭,서울특별시 서대문구 이화여대길 20,닭 / 오리 요리,만원-2만원,8,
220,자연솜씨,서울특별시 서대문구 북아현로24길 8 진선미관 1F,한정식 / 백반 / 정통 한식,만원-2만원,3,
221,유텐실,서울특별시 서대문구 연세로5다길 12,한정식 / 백반 / 정통 한식,만원-2만원,3,
222,봉추찜닭,서울특별시 서대문구 명물길 27-23,닭 / 오리 요리,만원-2만원,5,
223,불타는곱창,서울특별시 서대문구 연세로7안길 10-3,고기 요리,만원-2만원,9,
224,품어떡,서울특별시 서대문구 연세로2길 85 1F,기타 한식,만원-2만원,7,
225,김덕후의곱창조,서울특별시 서대문구 연세로7안길 18,고기 요리,만원-2만원,10,
226,소문난집,서울특별시 서대문구 연세로7길 38,고기 요리,만원-2만원,4,
227,소도적,서울특별시 서대문구 연세로12길 18,고기 요리,만원-2만원,7,
228,여수집,서울특별시 마포구 신촌로14길 5 1F,해산물 요리,만원-2만원,3,
