,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
70,북녘식당친친,서울특별시 마포구 연남로7길 24 1F,기타 한식,만원-2만원,3,
71,숨은골목,서울특별시 마포구 동교로34길 12,한정식 / 백반 / 정통 한식,만원-2만원,5,
72,치킨락,서울특별시 마포구 동교로27길 8-3,닭 / 오리 요리,만원-2만원,2,
73,더다믐,서울특별시 마포구 동교로38길 30 2F,한정식 / 백반 / 정통 한식,만원-2만원,5,
74,동백집,서울특별시 마포구 양화로23길 44,고기 요리,만원-2만원,5,
75,계담다,서울특별시 마포구 동교로38길 33-20 B1-1F,닭 / 오리 요리,만원-2만원,4,
76,돼지명가,서울특별시 마포구 동교로 221 1F,고기 요리,만원-2만원,3,
77,온기,서울특별시 마포구 연남로3길 7 B1 101호,한정식 / 백반 / 정통 한식,만원-2만원,6,
78,명인갈비,서울특별시 마포구 연남로 85,고기 요리,만원-2만원,4,
79,꿀뱅이,서울특별시 마포구 동교로 212-5 1F,해산물 요리,만원-2만원,2,
80,부처스키친,서울특별시 마포구 연희로1길 59-2 2F,고기 요리,만원-2만원,2,
81,달가득치킨,서울특별시 마포구 동교로34길 11,닭 / 오리 요리,만원-2만원,4,
82,연남그곳,서울특별시 마포구 연희로1길 19,퓨전 한식,만원-2만원,5,
83,작가식당,서울특별시 마포구 동교로27길 74 1F,닭 / 오리 요리,만원-2만원,2,
84,봉화,서울특별시 마포구 동교로38안길 16,한정식 / 백반 / 정통 한식,만원-2만원,3,
85,화령,서울특별시 마포구 동교로 261 B1,한정식 / 백반 / 정통 한식,만원-2만원,2,
86,올더플레이트,서울특별시 마포구 동교로38길 5 1F,닭 / 오리 요리,만원-2만원,1,
87,미스타문낭만치킨,서울특별시 마포구 성미산로 194-7,닭 / 오리 요리,만원-2만원,1,
88,황소곱창한판구이,서울특별시 마포구 동교로30길 1,탕 / 찌개 / 전골,만원-2만원,2,
89,우탕,서울특별시 마포구 성미산로17길 115 ,탕 / 찌개 / 전골,만원-2만원,1,
90,연남흑돼지,서울특별시 마포구 동교로32길 3,고기 요리,만원-2만원,1,
91,청년닭발1987,서울특별시 마포구 동교로 218-1 1F,닭 / 오리 요리,만원-2만원,2,
92,꿀돼지집,서울특별시 마포구 동교로 236,고기 요리,만원-2만원,1,
93,굽네치킨,서울특별시 마포구 동교로27길 91,닭 / 오리 요리,만원-2만원,3,
94,아뜨뜨,서울특별시 마포구 동교로38길 42-5,한정식 / 백반 / 정통 한식,만원-2만원,2,
95,송가네감자탕,서울특별시 마포구 동교로 245,탕 / 찌개 / 전골,만원-2만원,2,
96,국숯집,서울특별시 마포구 동교로34길 21 B1,국수 / 면 요리,만원-2만원,1,
