,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
414,쿠키스,서울특별시 종로구 창덕궁1길 32 1F 1호,카페 / 디저트,만원 미만,2,
415,브랏트,서울특별시 종로구 북촌로5가길 28,카페 / 디저트,만원 미만,2,
416,사람과나무,서울특별시 종로구 인사동길 50,카페 / 디저트,만원 미만,1,
417,지대방,서울특별시 종로구 인사동길 33 2F,카페 / 디저트,만원 미만,6,
418,삼청동쿠크,서울특별시 종로구 윤보선길 35,카페 / 디저트,만원 미만,5,
419,신옛찻집,서울특별시 종로구 인사동길 47-8,카페 / 디저트,만원 미만,4,
420,라운드오프,서울특별시 종로구 인사동5길 26,카페 / 디저트,만원 미만,4,
421,Bread Baker Smith,서울특별시 종로구 삼청로 135-3 2F,베이커리,만원 미만,3,
422,카페두루,서울특별시 종로구 계동길 60,카페 / 디저트,만원 미만,2,
423,앙시엔,서울특별시 종로구 계동길 5,카페 / 디저트,만원 미만,2,
424,카페 수달,서울특별시 종로구 율곡로 49-14,카페 / 디저트,만원 미만,3,
425,웰스커피,서울특별시 종로구 율곡로 36-1,카페 / 디저트,만원 미만,2,
426,아이사구아,서울특별시 종로구 북촌로12길 6,카페 / 디저트,만원 미만,2,
427,네마,서울특별시 종로구 삼청로 86-4 1F,카페 / 디저트,만원 미만,1,
428,커피펙토리글로보,서울특별시 종로구 삼청로2길 29-4,카페 / 디저트,만원 미만,1,
429,포지티브,서울특별시 종로구 인사동길 49 안녕인사동 1F,카페 / 디저트,만원 미만,1,
430,더블컵커피,서울특별시 종로구 창덕궁1길 35,카페 / 디저트,만원 미만,3,
431,Floor for fiction,서울특별시 종로구 북촌로5가길 3 아원공방 3F,카페 / 디저트,만원 미만,3,
432,카페레이서,서울특별시 종로구 북촌로 53,카페 / 디저트,만원 미만,2,
433,모노치즈,서울특별시 종로구 창덕궁1길 29,카페 / 디저트,만원 미만,2,
434,태극당,서울특별시 종로구 인사동길 32 2F,베이커리,만원 미만,2,
435,벨라쿠키,서울특별시 종로구 율곡로 61 1F,카페 / 디저트,만원 미만,1,
436,Life Positive Studio,서울특별시 종로구 북촌로5길 74,카페 / 디저트,만원 미만,1,
437,코닉,서울특별시 종로구 계동길 112,베이커리,만원 미만,1,
438,스타벅스,서울특별시 종로구 북촌로 5-1,카페 / 디저트,만원 미만,4,
439,배스킨라빈스,서울특별시 종로구 북촌로 1,카페 / 디저트,만원 미만,1,
