,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
176,수유리우동집,서울특별시 도봉구 노해로65길 14,라멘 / 소바 / 우동,만원 미만,1,
177,한스돈까스,서울특별시 강북구 노해로8길 22 118호,까스 요리,만원 미만,1,
178,북서울 124,서울특별시 강북구 한천로124길 13 1F,까스 요리,만원 미만,1,
179,찬합,서울특별시 강북구 도봉로 62 롯데백화점 미아점 B2,돈부리 / 일본 카레 / 벤토,만원 미만,1,
180,에바돈가츠,서울특별시 도봉구 해등로 255 1F,까스 요리,만원 미만,1,
181,하루키친,서울특별시 강북구 삼각산로 147 1F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
182,멘타로,서울특별시 도봉구 도봉로 678 홈플러스방학점 B2,까스 요리,만원 미만,1,
183,율초밥카페,서울특별시 강북구 한천로129길 30 1F,돈부리 / 일본 카레 / 벤토,만원 미만,1,
184,고담돈까스,서울특별시 도봉구 도봉로169나길 50 1F,까스 요리,만원 미만,1,
185,후타츠,서울특별시 도봉구 도봉로110길 9  1F,라멘 / 소바 / 우동,만원-2만원,8,4.6
186,이코이,서울특별시 도봉구 도봉로112길 20,돈부리 / 일본 카레 / 벤토,만원-2만원,35,4.4
187,코노하카레,서울특별시 도봉구 우이천로20길 7 103동상가 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,33,4.2
188,하이쿠,서울특별시 도봉구 도봉로114길 40 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,30,4.1
189,겨리,서울특별시 도봉구 도봉로112길 29 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,5,4.1
190,쉐프마인드,서울특별시 도봉구 노해로 384 동아상가 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,27,3.9
191,상미규카츠,서울특별시 강북구 도봉로87길 32,까스 요리,만원-2만원,20,3.3
192,사이코우스시,서울특별시 도봉구 방학로7길 99,회 / 스시,만원-2만원,12,3.3
193,천회초밥,서울특별시 강북구 노해로 69 대성빌딩,회 / 스시,만원-2만원,7,
194,주대국초밥집,서울특별시 강북구 솔샘로48길 4,회 / 스시,만원-2만원,6,
195,스시화,서울특별시 도봉구 도봉로 506,회 / 스시,만원-2만원,5,
196,솔향스시,서울특별시 강북구 솔샘로 244,회 / 스시,만원-2만원,1,
197,유메초밥,서울특별시 강북구 노해로 39,회 / 스시,만원-2만원,8,
198,정스시,서울특별시 강북구 한천로 1039,회 / 스시,만원-2만원,1,
199,달야,서울특별시 도봉구 도봉로106길 23 현대홈씨티 1F,회 / 스시,만원-2만원,1,
200,김도훈스시,서울특별시 강북구 노해로 42 1F,회 / 스시,만원-2만원,2,
201,노군꼬치,서울특별시 강북구 덕릉로28길 27  1F,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
202,물꼬기,서울특별시 강북구 4.19로23길 30,정통 일식 / 일반 일식,만원-2만원,2,
203,정초밥,서울특별시 도봉구 마들로 724 상가동 103호,회 / 스시,만원-2만원,1,
204,송현초밥,서울특별시 강북구 월계로7길 34,회 / 스시,만원-2만원,2,
205,고치소돈카츠,서울특별시 도봉구 마들로18길 35,까스 요리,만원-2만원,1,
206,스시황,서울특별시 도봉구 노해로65길 11 한성빌딩,회 / 스시,만원-2만원,3,
207,오센,서울특별시 강북구 도봉로 36,철판 요리,만원-2만원,3,
208,김스시,서울특별시 강북구 솔매로 118-1,회 / 스시,만원-2만원,2,
209,카츠다담,서울특별시 도봉구 도봉로152길 31,까스 요리,만원-2만원,1,
210,이원,서울특별시 강북구 한천로 1068 1F,회 / 스시,만원-2만원,1,
211,스시제이,서울특별시 도봉구 도봉로115길 9,회 / 스시,만원-2만원,2,
212,이자까야192,서울특별시 강북구 한천로139길 42,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
213,스시모토,서울특별시 도봉구 노해로60길 79 1F,회 / 스시,만원-2만원,1,
214,겨울눈참치,서울특별시 강북구 월계로7나길 42 2F,회 / 스시,만원-2만원,1,
215,스시영,서울특별시 도봉구 노해로69길 26 시티월드 2F 207호,회 / 스시,만원-2만원,1,
216,스시향,서울특별시 강북구 도봉로10가길 5,회 / 스시,만원-2만원,3,
217,스시연,서울특별시 강북구 한천로 1024 1F,회 / 스시,만원-2만원,1,
218,스시카노,서울특별시 도봉구 도봉로145길 90,회 / 스시,만원-2만원,1,
219,다온초밥,서울특별시 도봉구 덕릉로 232 ,회 / 스시,만원-2만원,1,
220,경성주막1929,서울특별시 도봉구 마들로11가길 13-6,이자카야 / 오뎅 / 꼬치,만원-2만원,1,
221,스시안,서울특별시 도봉구 해등로16길 61,회 / 스시,만원-2만원,1,
222,스시훈,서울특별시 강북구 오패산로 402,회 / 스시,만원-2만원,1,
223,봉초밥,서울특별시 강북구 도봉로97길 46,회 / 스시,만원-2만원,1,
224,초밥특공대,서울특별시 강북구 솔매로 72-1  1F,회 / 스시,만원-2만원,1,
225,스시혼,서울특별시 도봉구 도봉로110길 8,회 / 스시,2만원-3만원,5,3.2
226,쿠시,서울특별시 강북구 노해로8길 9-20,이자카야 / 오뎅 / 꼬치,2만원-3만원,6,
