,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
150,재모식당,서울특별시 마포구 대흥로20길 12,한정식 / 백반 / 정통 한식,만원 미만,3,
151,강순자김치찌개,서울특별시 마포구 모래내로1길 17,탕 / 찌개 / 전골,만원 미만,2,
152,남원추어탕,서울특별시 마포구 새창로2길 13 세양아파트 상가 1F,해산물 요리,만원 미만,1,
153,김만수,서울특별시 마포구 도화길 14-1,기타 한식,만원 미만,1,
154,콩마루,서울특별시 마포구 마포대로 144,한정식 / 백반 / 정통 한식,만원 미만,1,
155,불고집,서울특별시 마포구 마포대로4길 30 1F,닭 / 오리 요리,만원 미만,1,
156,메밀헌,서울특별시 마포구 마포대로 92,국수 / 면 요리,만원 미만,1,
157,을밀대,서울특별시 마포구 숭문길 24,국수 / 면 요리,만원-2만원,30,4.3
158,고도식,서울특별시 마포구 마포대로1길 16,고기 요리,만원-2만원,5,4.3
159,정대포,서울특별시 마포구 도화길 52,고기 요리,만원-2만원,43,4.1
160,한방족발,서울특별시 마포구 만리재로 19,고기 요리,만원-2만원,24,4.1
161,원마산아구찜,서울특별시 마포구 토정로 282,해산물 요리,만원-2만원,16,4.1
162,우사미,서울특별시 마포구 마포대로14가길 4,고기 요리,만원-2만원,15,4.1
163,계림원,서울특별시 마포구 새창로 24,닭 / 오리 요리,만원-2만원,13,4.1
164,마포옥,서울특별시 마포구 토정로 312,탕 / 찌개 / 전골,만원-2만원,25,4.0
165,고바우,서울특별시 마포구 새창로 8-3,고기 요리,만원-2만원,10,4.0
166,월화식당,서울특별시 마포구 도화길 29 1-2F,고기 요리,만원-2만원,6,4.0
167,육지,서울특별시 마포구 독막로3길 34,고기 요리,만원-2만원,64,3.8
168,황금콩밭,서울특별시 마포구 마포대로16길 9,한정식 / 백반 / 정통 한식,만원-2만원,28,3.7
169,부산갈매기,서울특별시 마포구 도화길 48-3,고기 요리,만원-2만원,16,3.7
170,요수정,서울특별시 마포구 광성로 28 벽산이솔렌스힐상가 1F,닭 / 오리 요리,만원-2만원,16,3.6
171,아소정,서울특별시 마포구 백범로25길 9,고기 요리,만원-2만원,15,3.6
172,마포나루,서울특별시 마포구 삼개로 11,한정식 / 백반 / 정통 한식,만원-2만원,15,3.6
173,장수갈매기,서울특별시 마포구 도화길 48-6 1F,고기 요리,만원-2만원,18,3.5
174,봉피양,서울특별시 마포구 토정로 308,국수 / 면 요리,만원-2만원,16,3.4
175,능라도,서울특별시 마포구 마포대로 25,국수 / 면 요리,만원-2만원,24,3.3
176,마포진짜원조최대포,서울특별시 마포구 마포대로 112-4,고기 요리,만원-2만원,11,3.3
177,마포갈매기,서울특별시 마포구 도화길 48-21,고기 요리,만원-2만원,11,3.3
178,오향족발,서울특별시 마포구 만리재로 19 공덕시장,고기 요리,만원-2만원,14,3.1
179,마포부자갈매기,서울특별시 마포구 도화길 48 1-2F,고기 요리,만원-2만원,6,
180,마포소문난원조족발,서울특별시 마포구 만리재로 19 공덕시장,고기 요리,만원-2만원,6,
181,한상가득왕솥뚜껑,서울특별시 마포구 성암로13길 36,고기 요리,만원-2만원,5,
182,교대이층집,서울특별시 마포구 도화4길 9 2F,고기 요리,만원-2만원,5,
183,원조갈매기,서울특별시 마포구 새창로 21,고기 요리,만원-2만원,2,
184,태백국물닭갈비,서울특별시 마포구 월드컵로 156,닭 / 오리 요리,만원-2만원,9,
185,원조마포할머니빈대떡,서울특별시 마포구 만리재로 23,한정식 / 백반 / 정통 한식,만원-2만원,6,
186,베이스이즈나이스,서울특별시 마포구 도화2길 20,퓨전 한식,만원-2만원,5,
187,용강동숯불쭈꾸미구이,서울특별시 마포구 토정로35길 4-1,해산물 요리,만원-2만원,3,
188,미성정육식당,서울특별시 마포구 와우산로29길 69,고기 요리,만원-2만원,1,
189,서리원,서울특별시 마포구 마포대로 173,한정식 / 백반 / 정통 한식,만원-2만원,3,
190,메너머쭈꾸미,서울특별시 마포구 성암로3길 7,해산물 요리,만원-2만원,3,
191,아현동간장게장,서울특별시 마포구 굴레방로 13,한정식 / 백반 / 정통 한식,만원-2만원,11,
192,대두소곱창,서울특별시 마포구 새창로 36,고기 요리,만원-2만원,5,
193,장인닭갈비,서울특별시 마포구 홍익로 19 2F,닭 / 오리 요리,만원-2만원,5,
194,굴다리식당,서울특별시 마포구 도화길 44-2,고기 요리,만원-2만원,8,
195,공덕삼교비,서울특별시 마포구 만리재로 3,고기 요리,만원-2만원,2,
196,태종대,서울특별시 마포구 백범로 127-20,고기 요리,만원-2만원,2,
197,신도세기,서울특별시 마포구 토정로 271 1F,고기 요리,만원-2만원,7,
198,금수강산,서울특별시 마포구 양화로 99  102호,해산물 요리,만원-2만원,1,
199,쭈대세,서울특별시 마포구 홍익로3길 36,해산물 요리,만원-2만원,2,
200,나리떡볶이,서울특별시 마포구 새창로 19 2F,기타 한식,만원-2만원,1,
201,색동저고리,서울특별시 마포구 도화길 27,한정식 / 백반 / 정통 한식,만원-2만원,3,
202,양촌리정육점,서울특별시 마포구 토정로 304,고기 요리,만원-2만원,2,
203,모락모락,서울특별시 마포구 독막로3길 23,기타 한식,만원-2만원,5,
204,별빛보쌈,서울특별시 마포구 도화4길 5,고기 요리,만원-2만원,3,
205,참나무본가,서울특별시 마포구 마포대로6길 10,고기 요리,만원-2만원,4,
206,서강곱창,서울특별시 마포구 서강로16길 67,고기 요리,만원-2만원,4,
207,정닭,서울특별시 마포구 와우산로 28,닭 / 오리 요리,만원-2만원,2,
208,채선당,서울특별시 마포구 창전로 20,탕 / 찌개 / 전골,만원-2만원,2,
209,삼씨오화,서울특별시 마포구 마포대로4가길 41,퓨전 한식,만원-2만원,1,
210,버그네차돌불고기,서울특별시 마포구 백범로 127,고기 요리,만원-2만원,5,
211,개미집,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어공동제작센터 2F,해산물 요리,만원-2만원,3,
212,곰탕반,서울특별시 마포구 백범로 152 공덕파크자이 101동 6호,탕 / 찌개 / 전골,만원-2만원,5,
213,마포구이마당,서울특별시 마포구 토정로 284-1,고기 요리,만원-2만원,2,
214,안동국시,서울특별시 마포구 마포대로14가길 18-7,국수 / 면 요리,만원-2만원,1,
215,원조마포껍데기집,서울특별시 마포구 효창목길 9,고기 요리,만원-2만원,2,
216,슈퍼삼겹살,서울특별시 마포구 마포대로1길 30 1F,고기 요리,만원-2만원,4,
217,팔팔전복,서울특별시 마포구 도화길 49-1,해산물 요리,만원-2만원,2,
