,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
767,브루젠,서울특별시 강동구 올림픽로70길 61 두산위브센티움 B103,치킨 / 호프 / 펍,만원 미만,1,,37.5393795,127.1269776
768,유미벅스,서울특별시 강동구 진황도로27길 4,치킨 / 호프 / 펍,만원-2만원,31,4.1,37.538495,127.1316612
769,똥찌비,서울특별시 강동구 천호대로159길 25 1F,일반 주점,만원-2만원,10,3.9,37.5386798,127.1277632
770,연풍민락,서울특별시 강동구 천호대로157길 18 2F,일반 주점,만원-2만원,6,,37.5384497,127.127466
771,휘스펍,서울특별시 강동구 풍성로58길 12,치킨 / 호프 / 펍,만원-2만원,4,,37.5283627,127.1354749
772,팍스하우스,서울특별시 강동구 양재대로123길 16 1F,치킨 / 호프 / 펍,만원-2만원,3,,37.543511,127.1411233
773,어흥,서울특별시 강동구 양재대로128길 14 2F,일반 주점,만원-2만원,3,,37.5447399,127.1434709
774,바람,서울특별시 강동구 천호대로168가길 38,칵테일 / 와인,만원-2만원,2,,37.5354215,127.1303187
775,남몌술집,서울특별시 강동구 진황도로 4-13,일반 주점,만원-2만원,2,,37.5394959,127.1279698
776,삼익포장마차,서울특별시 강동구 양재대로128길 53 삼익파크상가,전통 주점 / 포차,만원-2만원,2,,37.5448048,127.1472114
777,오랜만이야,서울특별시 강동구 올림픽로70길 56-4,일반 주점,만원-2만원,2,,37.5388632,127.1266068
778,바른맥주,서울특별시 강동구 암사길 37 1F,치킨 / 호프 / 펍,만원-2만원,1,,37.5518726,127.1335862
779,생활맥주,서울특별시 강동구 진황도로 100 하이브 1F 104호,치킨 / 호프 / 펍,만원-2만원,4,,37.5353382,127.1373813
780,와카노키친,서울특별시 강동구 암사길 23,일반 주점,만원-2만원,2,,37.5517035,127.1317841
781,이차전,서울특별시 강동구 천호대로159길 35,전통 주점 / 포차,만원-2만원,4,,37.539107,127.1278951
782,성내탭룸,서울특별시 강동구 천호대로164길 19,치킨 / 호프 / 펍,만원-2만원,2,,37.5353789,127.1305228
783,고블린 브루잉 컴퍼니,서울특별시 강동구 올림픽로48길 23-10 토성타운,치킨 / 호프 / 펍,만원-2만원,1,,37.5293526,127.121752
784,멕토피아,서울특별시 강동구 진황도로47길 57,일반 주점,만원-2만원,2,,37.5372185,127.1404464
785,쭈구미포차,서울시 강동구 천호대로158길 14,일반 주점,만원-2만원,1,,37.5368695,127.1262861
786,행복한잔,서울특별시 강동구 풍성로41길 96 ,전통 주점 / 포차,만원-2만원,6,,37.5353863,127.1293256
787,주택가,서울특별시 강동구 천호옛14길 22 2F,일반 주점,만원-2만원,3,,37.5359894,127.1266811
788,캡틴페퍼스,서울특별시 강동구 천호대로157길 44,치킨 / 호프 / 펍,만원-2만원,1,,37.5395552,127.1278322
789,수지상회,서울특별시 강동구 천호대로157길 22  2F,일반 주점,만원-2만원,1,,37.5386145,127.1274539
790,비어클라인,서울특별시 강동구 고덕로 105 1F,치킨 / 호프 / 펍,만원-2만원,1,,37.5549696,127.1371675
791,생활맥주,서울특별시 강동구 고덕로38길 62,치킨 / 호프 / 펍,만원-2만원,1,,37.5518479,127.1424265
792,더상추,서울특별시 강동구 양재대로130길 11 ,일반 주점,만원-2만원,1,,37.54589989999999,127.1436331
793,오늘와인한잔,서울특별시 강동구 천호대로155길 9,칵테일 / 와인,만원-2만원,2,,37.5384836,127.1259629
