,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
64,일심해장국,서울특별시 송파구 양산로 12,탕 / 찌개 / 전골,만원 미만,3,
65,바이춘천,서울특별시 송파구 백제고분로41길 13 102호,닭 / 오리 요리,만원 미만,3,
66,맛나닭가마솥치킨,서울특별시 송파구 마천로51길 23,닭 / 오리 요리,만원 미만,2,
67,차박사얼큰이,서울특별시 송파구 거마로20길 1 1F,닭 / 오리 요리,만원 미만,2,
68,시래마루,서울특별시 송파구 송파대로49길 64,탕 / 찌개 / 전골,만원 미만,3,
69,요기뎅,서울특별시 송파구 법원로4길 5,기타 한식,만원 미만,1,
70,서울김밥,서울특별시 송파구 가락로 82,기타 한식,만원 미만,4,
71,바른치킨,서울특별시 송파구 충민로 188 송파파인타운1단지,닭 / 오리 요리,만원 미만,2,
72,큰손칼국수,서울특별시 송파구 백제고분로41길 21-25,국수 / 면 요리,만원 미만,1,
73,길동우동,서울특별시 송파구 백제고분로 386,기타 한식,만원 미만,1,
74,향호면옥,서울특별시 송파구 마천로 79 장안빌딩 1F,국수 / 면 요리,만원 미만,5,
75,조은맛남즉석떡볶이,서울특별시 송파구 송파대로36길 7-42,기타 한식,만원 미만,5,
76,푼양이 김치찌개,서울특별시 송파구 송이로 112,탕 / 찌개 / 전골,만원 미만,1,
77,월계수식당,서울특별시 송파구 충민로 66 현대시티몰,기타 한식,만원 미만,2,
78,굴마을,서울특별시 송파구 송파대로28길 27 성원상떼빌,탕 / 찌개 / 전골,만원 미만,1,
79,정성면옥,서울특별시 송파구 문정로 31,국수 / 면 요리,만원 미만,2,
80,문정역2번출구분식,서울특별시 송파구 송파대로 178-2,기타 한식,만원 미만,3,
81,국수,서울특별시 송파구 백제고분로40길 13,국수 / 면 요리,만원 미만,3,
82,원이네순대국,서울특별시 송파구 마천로45길 38,탕 / 찌개 / 전골,만원 미만,3,
83,석촌냉면,서울특별시 송파구 백제고분로37길 6,국수 / 면 요리,만원 미만,2,
84,집밥 레몬트리,서울특별시 송파구 오금로35길 17 현대아파트 종합상가 A-14호,한정식 / 백반 / 정통 한식,만원 미만,1,
85,JVL부대찌개,서울특별시 송파구 충민로 66 가든파이브라이프 B1,탕 / 찌개 / 전골,만원 미만,3,
86,청와옥,서울특별시 송파구 삼학사로 96 석촌빌딩 1F,탕 / 찌개 / 전골,만원 미만,6,
87,일도불백,서울특별시 송파구 마천로45길 30,한정식 / 백반 / 정통 한식,만원 미만,2,
88,송가네생선구이,서울특별시 송파구 백제고분로45길 13,한정식 / 백반 / 정통 한식,만원 미만,1,
89,전주식당,서울특별시 송파구 백제고분로 421,한정식 / 백반 / 정통 한식,만원 미만,1,
90,참진돈까스보리밥,서울특별시 송파구 송이로 200 대진빌딩,기타 한식,만원 미만,1,
91,어멍서울분식,서울특별시 송파구 백제고분로39길 18 지원빌딩,기타 한식,만원 미만,1,
92,이랑칼국수,서울특별시 송파구 백제고분로41길 6 2F,국수 / 면 요리,만원 미만,5,
93,죠스떡볶이,서울특별시 송파구 오금로 396,기타 한식,만원 미만,2,
94,함경도아바이순대,서울특별시 송파구 토성로15길 6,탕 / 찌개 / 전골,만원 미만,2,
95,김밥나라,서울특별시 송파구 거마로20길 23,기타 한식,만원 미만,2,
96,최가네막국수순대국,서울특별시 송파구 거마로 81,국수 / 면 요리,만원 미만,1,
97,마천면가,서울특별시 송파구 마천로41길 15,국수 / 면 요리,만원 미만,1,
98,돈부꾸,서울특별시 송파구 오금로46길 42 1F,고기 요리,만원 미만,1,
99,강남면옥,서울특별시 송파구 법원로 128,국수 / 면 요리,만원 미만,4,
100,한솔김밥,서울특별시 송파구 백제고분로39길 16 석촌빌딩,기타 한식,만원 미만,1,
101,동대문엽기떡볶이,서울특별시 송파구 삼학사로13길 16 1F,기타 한식,만원 미만,1,
102,금강산,서울특별시 송파구 올림픽로43길 88 서울아산병원,탕 / 찌개 / 전골,만원 미만,2,
103,닭한마리,서울특별시 송파구 풍성로26길 2,닭 / 오리 요리,만원 미만,2,
104,오공복이,서울특별시 송파구 법원로11길 7 C동 122호,퓨전 한식,만원 미만,1,
105,우리할매떡볶이,서울특별시 송파구 위례광장로 290 푸르지오2단지 상가 141호,기타 한식,만원 미만,2,
106,뽀빠이냉면,서울특별시 송파구 성내천로32길 20-3,국수 / 면 요리,만원 미만,1,
107,가람,서울특별시 송파구 올림픽로43길 88 서울아산병원,국수 / 면 요리,만원 미만,1,
108,또올래곱창,서울특별시 송파구 백제고분로45길 36 1F,고기 요리,만원 미만,1,
109,공릉동원조멸치국수,서울특별시 송파구 백제고분로31길 3,국수 / 면 요리,만원 미만,1,
110,마포식당,서울특별시 송파구 가락로18길 2,한정식 / 백반 / 정통 한식,만원 미만,1,
111,소담비빔국수,서울특별시 송파구 중대로9길 42,국수 / 면 요리,만원 미만,1,
112,감미치킨,서울특별시 송파구 토성로 55,닭 / 오리 요리,만원 미만,2,
113,미아리우동집,서울특별시 송파구 송파대로 111 109동 110호,기타 한식,만원 미만,2,
114,소림만두,서울특별시 송파구 양재대로62길 14,한정식 / 백반 / 정통 한식,만원 미만,2,
115,국민통닭,서울특별시 송파구 송파대로49길 50 나인파크 B동 102호,닭 / 오리 요리,만원 미만,3,
116,장호덕손만두,서울특별시 송파구 법원로 114,한정식 / 백반 / 정통 한식,만원 미만,2,
117,신참떡볶이,서울특별시 송파구 양재대로72길 5 올림픽파크 센트레빌,기타 한식,만원 미만,1,
118,마천국수김밥,서울특별시 송파구 거마로20길 18 1F111호,국수 / 면 요리,만원 미만,2,
119,김삼부대,서울특별시 송파구 백제고분로42길 4-27 명진빌딩,탕 / 찌개 / 전골,만원 미만,2,
120,명동홍두깨손칼국수,서울특별시 송파구 마천로51길 32-8,국수 / 면 요리,만원 미만,2,
121,이삭토스트,서울특별시 송파구 가락로 113,기타 한식,만원 미만,2,
122,온달토종순대국,서울특별시 송파구 동남로2길 18 1F,탕 / 찌개 / 전골,만원 미만,1,
123,풍납만둣집,서울특별시 송파구 토성로 65 ,한정식 / 백반 / 정통 한식,만원 미만,1,
124,김대감,서울특별시 송파구 거마로 20 1F,탕 / 찌개 / 전골,만원 미만,1,
125,삼우닭강정,서울특별시 송파구 송파대로 111 파크하비오,닭 / 오리 요리,만원 미만,2,
126,꿈의김밥,서울특별시 송파구 양재대로 925 가락1동 주민센터,기타 한식,만원 미만,3,
127,큰맘할매순대국,서울특별시 송파구 충민로 5 송파한화오벨리스크,탕 / 찌개 / 전골,만원 미만,2,
128,푸주옥,서울특별시 송파구 송파대로28길 6 가락동 훼미리 오피스텔2차,고기 요리,만원 미만,1,
129,하솜면가육전메밀,서울특별시 송파구 정의로7길 13,국수 / 면 요리,만원 미만,1,
130,만복국수집,서울특별시 송파구 법원로11길 25 에이치비지니스파크 B동 1F,국수 / 면 요리,만원 미만,1,
131,한그릇시원하게,서울특별시 송파구 중대로 24 B124호,해산물 요리,만원 미만,1,
132,마천가마솥설렁탕,서울특별시 송파구 마천로51길 1,탕 / 찌개 / 전골,만원 미만,1,
133,순천집,서울특별시 송파구 법원로 114 엠스테이트,한정식 / 백반 / 정통 한식,만원 미만,1,
134,우럼마왕만두,서울특별시 송파구 문정로 11,기타 한식,만원 미만,1,
135,공릉동멸치국수,서울특별시 송파구 올림픽로45길 20,국수 / 면 요리,만원 미만,1,
136,냉불,서울특별시 송파구 송파대로20길 10,국수 / 면 요리,만원 미만,1,
137,신전떡볶이,서울특별시 송파구 토성로 55,기타 한식,만원 미만,1,
138,딹진또배기,서울특별시 송파구 중대로9길 51,닭 / 오리 요리,만원 미만,2,
139,돈까스클럽,서울특별시 송파구 거마로 21,기타 한식,만원 미만,3,
140,다래홍두깨손칼국수,서울특별시 송파구 마천로45길 15,국수 / 면 요리,만원 미만,1,
141,한산주사골순댓국,서울특별시 송파구 송파대로 201 테라타워2 A동 G101호,탕 / 찌개 / 전골,만원 미만,1,
142,우리식당찌개집,서울특별시 송파구 가락로 87,탕 / 찌개 / 전골,만원 미만,2,
143,미쓰달,서울특별시 송파구 송파대로 201 A동 133호,기타 한식,만원 미만,2,
144,삼삼오오,서울특별시 송파구 양재대로 932,한정식 / 백반 / 정통 한식,만원 미만,2,
145,나주곰탕,서울특별시 송파구 백제고분로 271,탕 / 찌개 / 전골,만원 미만,1,
146,내일도 두부,서울특별시 송파구 마천로45길 30,한정식 / 백반 / 정통 한식,만원 미만,1,
147,유혜인김밥,서울특별시 송파구 법원로11길 7,기타 한식,만원 미만,1,
148,나라식당,서울특별시 송파구 오금로36길 32,기타 한식,만원 미만,1,
149,JVL부대찌개,서울특별시 송파구 법원로11길 25 에이치비즈니스파크 A동 B1 B112호,탕 / 찌개 / 전골,만원 미만,1,
150,가마솥감자탕,서울특별시 송파구 마천로 184 1F,탕 / 찌개 / 전골,만원 미만,1,
151,수숯불직화꼬치바베큐,서울특별시 송파구 토성로 33,기타 한식,만원 미만,1,
152,강촌식당,서울특별시 송파구 법원로 114 엠스테이트,닭 / 오리 요리,만원 미만,1,
153,유천냉면,서울특별시 송파구 풍성로25나길 11,국수 / 면 요리,만원 미만,2,
154,다가마통닭,서울특별시 송파구 중대로9길 26,닭 / 오리 요리,만원 미만,2,
155,해인김밥,서울특별시 송파구 거마로 6,기타 한식,만원 미만,3,
156,백가네감자탕,서울특별시 송파구 오금로64길 10-1,탕 / 찌개 / 전골,만원 미만,2,
157,신참떡볶이,서울특별시 송파구 법원로4길 6 1F 125호,기타 한식,만원 미만,1,
158,아짐곱창,서울특별시 송파구 삼학사로18길 3,고기 요리,만원 미만,1,
159,좋은생각,서울특별시 송파구 백제고분로46길 41-12 1F,기타 한식,만원 미만,1,
160,떡볶이나라,서울특별시 송파구 마천로39길 6-1,기타 한식,만원 미만,1,
161,이랑손만두,서울특별시 송파구 가락로 82  103호,한정식 / 백반 / 정통 한식,만원 미만,1,
162,탕반,서울특별시 송파구 법원로 114 B1 EB135호,한정식 / 백반 / 정통 한식,만원 미만,1,
163,행복한줄,서울특별시 송파구 송파대로 345  헬리오시티상가1A 1092호,기타 한식,만원 미만,1,
164,봉평산골메밀촌,서울특별시 송파구 삼전로10길 6,국수 / 면 요리,만원 미만,2,
165,남원추어탕,서울특별시 송파구 중대로9길 28,탕 / 찌개 / 전골,만원 미만,1,
166,청년다방,서울특별시 송파구 법원로 114 엠스테이트C동 B1 B115호,기타 한식,만원 미만,2,
167,일방통행국물떡볶이화덕피자,서울특별시 송파구 법원로 114 문정엠스테이트 B1 110호,기타 한식,만원 미만,2,
168,뚝배기바지락칼국수,서울특별시 송파구 오금로44길 50-1,국수 / 면 요리,만원 미만,1,
169,풍납닭내장탕,서울특별시 송파구 바람드리길 24,닭 / 오리 요리,만원 미만,1,
170,산들바다,서울특별시 송파구 송파대로 167,한정식 / 백반 / 정통 한식,만원 미만,1,
171,다마야끼,서울특별시 송파구 충민로 66 현대시티몰 가든파이브 B1,퓨전 한식,만원 미만,1,
172,떡볶이랑수제튀김,서울특별시 송파구 송이로23길 12,기타 한식,만원 미만,1,
173,밀방떡,서울특별시 송파구 백제고분로 365,기타 한식,만원 미만,1,
174,삼전동골목집,서울특별시 송파구 백제고분로21길 20,한정식 / 백반 / 정통 한식,만원 미만,1,
175,밀겨울,서울특별시 송파구 송이로17길 58-16,국수 / 면 요리,만원 미만,1,
176,할매순대국,서울특별시 송파구 거마로20길 15,탕 / 찌개 / 전골,만원 미만,1,
177,이남수제비,서울특별시 송파구 중대로9길 40,국수 / 면 요리,만원 미만,1,
178,제주각시,서울특별시 송파구 법원로11길 11  문정현대지식산업센터1-1 B동 B209호,탕 / 찌개 / 전골,만원 미만,1,
179,쉼터순대국,서울특별시 송파구 송파대로37길 70,탕 / 찌개 / 전골,만원 미만,2,
180,김씨네명가국수앤불냉면,서울특별시 송파구 오금로61길 5,국수 / 면 요리,만원 미만,1,
181,토종순대국,서울특별시 송파구 백제고분로40길 31,탕 / 찌개 / 전골,만원 미만,2,
182,옥돌현옥,서울특별시 송파구 오금로36길 26-1,국수 / 면 요리,만원-2만원,5,4.3
183,송파감자국,서울특별시 송파구 가락로 82 영신빌딩 1F,탕 / 찌개 / 전골,만원-2만원,38,4.3
184,동락,서울특별시 송파구 중대로23길 20,기타 한식,만원-2만원,10,4.3
185,잠수교집,서울특별시 송파구 송파대로49길 51 1F,고기 요리,만원-2만원,15,4.3
186,이경진우렁쌈밥정식,서울특별시 송파구 중대로 310,한정식 / 백반 / 정통 한식,만원-2만원,25,4.1
187,부뚜막매운갈비찜,서울특별시 송파구 송파대로49길 59,고기 요리,만원-2만원,7,4.1
188,부부횟집,서울특별시 송파구 오금로18길 4,해산물 요리,만원-2만원,18,4.0
189,진성한우곱창,서울특별시 송파구 송파대로28길 27 성원상떼빌 1F,고기 요리,만원-2만원,36,3.8
190,마포소금구이,서울특별시 송파구 송파대로 106-13,고기 요리,만원-2만원,5,3.8
191,고도식,서울특별시 송파구 백제고분로45길 28,고기 요리,만원-2만원,20,3.7
192,화포식당,서울특별시 송파구 송파대로30길 11 106호,고기 요리,만원-2만원,10,3.6
193,작살치킨,서울특별시 송파구 백제고분로39길 11 1F,닭 / 오리 요리,만원-2만원,12,3.6
194,군산오징어,서울특별시 송파구 삼학사로 101,해산물 요리,만원-2만원,15,3.5
195,대갈곱창막창,서울특별시 송파구 백제고분로45길 21-1,고기 요리,만원-2만원,11,3.5
196,찌마기,서울특별시 송파구 새말로 146-1 장지빌딩,해산물 요리,만원-2만원,7,3.5
197,종로계림닭도리탕원조,서울특별시 송파구 송파대로 167 문정테라타워1 A동 122호,닭 / 오리 요리,만원-2만원,6,3.5
198,툇마루밥상,서울특별시 송파구 송파대로22길 11,한정식 / 백반 / 정통 한식,만원-2만원,17,3.4
199,미자식당,서울특별시 송파구 오금로18길 12,퓨전 한식,만원-2만원,15,3.3
200,토닭토닭,서울특별시 송파구 백제고분로45길 38,닭 / 오리 요리,만원-2만원,21,3.2
201,주은감자탕,서울특별시 송파구 삼학사로 71 1F,탕 / 찌개 / 전골,만원-2만원,18,3.2
202,평화집,서울특별시 송파구 백제고분로41길 27 1F,고기 요리,만원-2만원,6,3.2
203,비와별닭갈비,서울특별시 송파구 삼학사로 100,닭 / 오리 요리,만원-2만원,20,3.0
204,묵골무공해쌈밥,서울특별시 송파구 문정로4길 24-12,한정식 / 백반 / 정통 한식,만원-2만원,4,
205,돈블랑,서울특별시 송파구 석촌호수로 296,고기 요리,만원-2만원,12,
206,남한산성,서울특별시 송파구 마천로39길 5,고기 요리,만원-2만원,5,
207,포항수산,서울특별시 송파구 양재대로 932 가락몰 5관 회센터 1F,해산물 요리,만원-2만원,4,
208,정원매운찜,서울특별시 송파구 오금로44나길 17 정진빌딩,고기 요리,만원-2만원,1,
209,흥부골숯불돼지왕갈비,서울특별시 송파구 백제고분로33길 35,고기 요리,만원-2만원,9,
210,부지깽이,서울특별시 송파구 거마로3길 12-1,닭 / 오리 요리,만원-2만원,7,
211,삼정집,서울특별시 송파구 백제고분로33길 16 102호,고기 요리,만원-2만원,1,
212,주묘,서울특별시 송파구 백제고분로32길 25 대성빌라트 1F 101호,기타 한식,만원-2만원,2,
213,등촌샤브칼국수,서울특별시 송파구 새말로8길 9,탕 / 찌개 / 전골,만원-2만원,3,
214,장지골양곱창전문집,서울특별시 송파구 새말로8길 24,고기 요리,만원-2만원,5,
215,도토리편백집,서울특별시 송파구 법원로 127 116호,탕 / 찌개 / 전골,만원-2만원,4,
216,등촌샤브칼국수,서울특별시 송파구 동남로 286,탕 / 찌개 / 전골,만원-2만원,4,
217,제주목장,서울특별시 송파구 마천로51길 35,고기 요리,만원-2만원,6,
218,깐부치킨,서울특별시 송파구 송파대로28길 35,닭 / 오리 요리,만원-2만원,2,
219,부농정육식당,서울특별시 송파구 백제고분로28길 29,고기 요리,만원-2만원,6,
220,항아리닭갈비막국수,서울특별시 송파구 송파대로 111 착한식당촌,닭 / 오리 요리,만원-2만원,11,
221,지인고기,서울특별시 송파구 송파대로 167 문정테라타워 B1 G183호,고기 요리,만원-2만원,5,
222,채선당,서울특별시 송파구 오금로 512,탕 / 찌개 / 전골,만원-2만원,2,
223,우전축산정육식당,서울특별시 송파구 거마로22길 30-1,고기 요리,만원-2만원,7,
224,춘천닭갈비막국수,서울특별시 송파구 가락로16길 3-6,닭 / 오리 요리,만원-2만원,4,
225,가야촌유황오리,서울특별시 송파구 오금로 533,닭 / 오리 요리,만원-2만원,4,
226,고고생고기,서울특별시 송파구 가락로16길 3-12 1F,고기 요리,만원-2만원,1,
227,본가설렁탕,서울특별시 송파구 석촌호수로 204,탕 / 찌개 / 전골,만원-2만원,4,
228,명가수산,서울특별시 송파구 양재대로 932 가락동 농수산물도매시장,해산물 요리,만원-2만원,8,
229,쇠돌이,서울특별시 송파구 송파대로30길 39 종원빌딩,고기 요리,만원-2만원,5,
230,명인밥상,서울특별시 송파구 송이로 155 B1,한정식 / 백반 / 정통 한식,만원-2만원,3,
231,본가진미간장게장,서울특별시 송파구 백제고분로 420,한정식 / 백반 / 정통 한식,만원-2만원,5,
232,한림돈가,서울특별시 송파구 양재대로62길 35-1 1F,고기 요리,만원-2만원,4,
233,도리네 한우곱창,서울특별시 송파구 양재대로72길 12,고기 요리,만원-2만원,4,
234,국민고기냉면연구소,서울특별시 송파구 송파대로30길 41-22,고기 요리,만원-2만원,1,
235,돈족골,서울특별시 송파구 삼학사로 66,고기 요리,만원-2만원,4,
236,양평두물머리해장국,서울특별시 송파구 백제고분로 384,탕 / 찌개 / 전골,만원-2만원,4,
237,송파감자국,서울특별시 송파구 석촌호수로 138,탕 / 찌개 / 전골,만원-2만원,5,
238,통발집,서울특별시 송파구 마천로51길 28,해산물 요리,만원-2만원,2,
239,소문난곱창,서울특별시 송파구 거마로22길 33,고기 요리,만원-2만원,5,
240,대평족발,서울특별시 송파구 마천로45길 41 1F,고기 요리,만원-2만원,5,
241,구룡포막회,서울특별시 송파구 백제고분로46길 11 삼창빌딩,해산물 요리,만원-2만원,4,
242,황금소,서울특별시 송파구 송이로 136,고기 요리,만원-2만원,3,
243,한방통닭&바베큐,서울특별시 송파구 양산로 12,닭 / 오리 요리,만원-2만원,2,
244,사발,서울특별시 송파구 충민로 66 가든파이브 테크노관 현대씨티몰,국수 / 면 요리,만원-2만원,2,
245,수다감자탕,서울특별시 송파구 백제고분로41길 16,탕 / 찌개 / 전골,만원-2만원,4,
246,장충동한방족발,서울특별시 송파구 마천로45길 37,고기 요리,만원-2만원,3,
247,갈비시대,서울특별시 송파구 마천로15길 7,고기 요리,만원-2만원,1,
248,금바위감자탕,서울특별시 송파구 중대로 120,탕 / 찌개 / 전골,만원-2만원,5,
249,논현삼계탕,서울특별시 송파구 백제고분로 409,탕 / 찌개 / 전골,만원-2만원,4,
250,백년불고기물갈비,서울특별시 송파구 법원로6길 7 ,고기 요리,만원-2만원,4,
251,아우네 철판삼겹,서울특별시 송파구 백제고분로41길 24-1,고기 요리,만원-2만원,2,
252,항아리보쌈,서울특별시 송파구 거마로 14 청송빌딩,고기 요리,만원-2만원,2,
253,유가네한우소머리곰탕,서울특별시 송파구 마천로41길 7,탕 / 찌개 / 전골,만원-2만원,2,
254,봉열소곱창,서울특별시 송파구 송파대로 111 파크하비오 22C동 148호,고기 요리,만원-2만원,2,
255,아레나샤브,서울특별시 송파구 법원로4길 5,탕 / 찌개 / 전골,만원-2만원,1,
256,달밤곱창,서울특별시 송파구 석촌호수로18길 10,고기 요리,만원-2만원,1,
257,송파아구찜,서울특별시 송파구 오금로44길 50-22,해산물 요리,만원-2만원,11,
258,제주몬트락,서울특별시 송파구 백제고분로41길 40,고기 요리,만원-2만원,3,
259,달빛오징어광어,서울특별시 송파구 백제고분로39길 31 한흥빌딩,해산물 요리,만원-2만원,3,
260,등촌동샤브샤브칼국수,서울특별시 송파구 삼전로12길 9,국수 / 면 요리,만원-2만원,2,
261,드럼통숯불구이,서울특별시 송파구 새말로 62 송파푸르지오시티 B1,고기 요리,만원-2만원,2,
262,사람사는 고깃집 김일도,서울특별시 송파구 송파대로30길 25 1F,고기 요리,만원-2만원,1,
263,일도씨닭갈비,서울특별시 송파구 동남로 161,닭 / 오리 요리,만원-2만원,2,
264,그램그램,서울특별시 송파구 올림픽로 613,고기 요리,만원-2만원,1,
265,이모숯불돼지갈비,서울특별시 송파구 동남로6길 3-13,고기 요리,만원-2만원,1,
266,오픈대창,서울특별시 송파구 가락로 99 1F,고기 요리,만원-2만원,1,
267,화사랑화로구이,서울특별시 송파구 오금로 162,고기 요리,만원-2만원,2,
268,옹아리벌교꼬막과찜마을,서울특별시 송파구 송파대로30길 11 1F,해산물 요리,만원-2만원,2,
269,아구세상,서울특별시 송파구 양재대로62길 8,해산물 요리,만원-2만원,2,
270,맛찬들왕소금구이,서울특별시 송파구 송이로20길 8,고기 요리,만원-2만원,2,
271,원조사철탕,서울특별시 송파구 송파대로32길 6-11,탕 / 찌개 / 전골,만원-2만원,1,
272,서영이맛집전,서울특별시 송파구 충민로 5,한정식 / 백반 / 정통 한식,만원-2만원,1,
273,대성회양념식당,서울특별시 송파구 양재대로 932 가락시장 판매동 3F,해산물 요리,만원-2만원,1,
274,중앙해장,서울특별시 송파구 송파대로37길 45 3A-4호,탕 / 찌개 / 전골,만원-2만원,1,
275,가인채,서울특별시 송파구 충민로 66 가든파이브,탕 / 찌개 / 전골,만원-2만원,3,
