,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
131,오후엔,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,기타 한식,만원 미만,1,,37.5041299,127.0030692
132,하루도시락,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,기타 한식,만원 미만,1,,37.5041299,127.0030692
133,칠보면옥,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,국수 / 면 요리,만원 미만,1,,37.5041299,127.0030692
134,만석상회,서울특별시 서초구 효령로31길 83-4,기타 한식,만원 미만,1,,37.4846696,126.9945218
135,순대만드는집,서울특별시 서초구 방배천로8길 6-2,탕 / 찌개 / 전골,만원 미만,1,,37.4804474,126.9828502
136,백암순대,서울특별시 서초구 신반포로 194 강남고속버스터미널,탕 / 찌개 / 전골,만원 미만,1,,37.506123,127.003846
137,한입소반,서울특별시 서초구 신반포로 194 고속터미널 상가 1F,기타 한식,만원 미만,1,,37.5054942,127.006719
138,할머니김밥,서울특별시 서초구 신반포로23길 41 잠원쇼핑센터 B1,기타 한식,만원 미만,1,,37.5091427,127.0014461
139,임선채,서울특별시 서초구 잠원로3길 25 뉴코아아울렛 1관 B1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.508288,127.005923
140,그냥찌개집,서울특별시 서초구 사평대로55길 145,탕 / 찌개 / 전골,만원 미만,1,,37.5101343,127.0198371
141,구운몽,서울특별시 서초구 신반포로 176 신세계백화점 강남점 B1,한정식 / 백반 / 정통 한식,만원 미만,3,,37.5041299,127.0030692
142,담미온,서울특별시 서초구 고무래로 16,탕 / 찌개 / 전골,만원 미만,1,,37.5031154,127.0102555
143,국수나무,서울특별시 서초구 신반포로 194 고속터미널역 B1 14호,국수 / 면 요리,만원 미만,1,,37.5054942,127.006719
144,아빠곰탕,서울특별시 서초구 신반포로 200 고투몰 B1,탕 / 찌개 / 전골,만원 미만,1,,37.5074723,127.0087094
145,석우식당,서울특별시 서초구 방배천로8길 8 경인빌딩,한정식 / 백반 / 정통 한식,만원 미만,2,,37.4804343,126.9830548
146,명인만두,서울특별시 서초구 방배로 195 이수아파트,기타 한식,만원 미만,2,,37.4906564,126.9914744
147,후라이드참잘하는집,서울특별시 서초구 사평대로57길 76 103호,닭 / 오리 요리,만원 미만,2,,37.5074875,127.0221825
148,이안만두,서울특별시 서초구 신반포로 176  신세계백화점 강남점 B1,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5041299,127.0030692
149,미미네떡볶이,서울특별시 서초구 잠원로 51 B1,기타 한식,만원 미만,1,,37.509517,127.0073082
150,김가네김밥,서울특별시 서초구 서초대로 12 세양아르비채,기타 한식,만원 미만,1,,37.4850893,126.9836477
151,조달청구내식당,서울특별시 서초구 반포대로 217,한정식 / 백반 / 정통 한식,만원 미만,1,,37.4992226,127.0032566
152,압구정칼국수,서울특별시 서초구 신반포로 194 강남고속버스터미널,국수 / 면 요리,만원 미만,1,,37.506123,127.003846
153,해까득,서울특별시 서초구 서초대로 3-4 방배디오슈페리움1,탕 / 찌개 / 전골,만원 미만,1,,37.4858503,126.9830269
154,김가네,서울특별시 서초구 신반포로 194 강남고속버스터미널,기타 한식,만원 미만,1,,37.506123,127.003846
155,소담스레김치찌개,서울특별시 서초구 신반포로47길 23 초원빌딩,탕 / 찌개 / 전골,만원 미만,1,,37.5117182,127.0190597
156,마리짱,서울특별시 서초구 신반포로 194 강남고속버스터미널,기타 한식,만원 미만,1,,37.506123,127.003846
157,the한식,서울특별시 서초구 강남대로 545-12 104호,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5103946,127.0206934
158,추박사자취생김밥,서울특별시 서초구 신반포로 176 B1,기타 한식,만원 미만,1,,37.5041299,127.0030692
159,진지방순대국,서울특별시 서초구 효령로 20,탕 / 찌개 / 전골,만원 미만,3,,37.4772414,126.9872442
160,주부리,서울특별시 서초구 동광로12가길 25,기타 한식,만원 미만,1,,37.4872145,126.9834957
161,삼익식당,서울특별시 서초구 효령로34길 79 삼익아파트 2F,한정식 / 백반 / 정통 한식,만원 미만,2,,37.4787922,127.0014386
162,김밥천국,서울특별시 서초구 주흥길 3 시범빌딩,기타 한식,만원 미만,1,,37.5037267,127.0207918
163,죠스떡볶이,서울특별시 서초구 신반포로 194 고투몰 B1,기타 한식,만원 미만,1,,37.5054942,127.006719
164,방배닭집,서울특별시 서초구 방배로13길 31,닭 / 오리 요리,만원 미만,1,,37.4824765,126.994835
165,본동해장국,서울특별시 서초구 방배중앙로 148 화신빌딩,탕 / 찌개 / 전골,만원 미만,1,,37.4921552,126.9869708
166,옛날전통죽,서울특별시 서초구 잠원로 51 B1,탕 / 찌개 / 전골,만원 미만,1,,37.509517,127.0073082
167,서리풀명가,서울특별시 서초구 서초대로25길 16-1 1F,국수 / 면 요리,만원 미만,1,,37.488651,126.9940569
168,북창동순두부,서울특별시 서초구 신반포로 지하200 강남고속버스터미널 B1,탕 / 찌개 / 전골,만원 미만,1,,37.506123,127.003846
169,은선설렁탕,서울특별시 서초구 방배로 189,탕 / 찌개 / 전골,만원 미만,1,,37.490249,126.9916709
170,통통김밥앤면,서울특별시 서초구 동작대로 108 디오센트리움2차,기타 한식,만원 미만,1,,37.4860508,126.9826057
