,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
296,리즈소바,서울특별시 강남구 선릉로64길 15-11  1F,라멘 / 소바 / 우동,만원-2만원,3,,37.4987244,127.0530943
297,가츠오,서울특별시 강남구 도곡로63길 31,까스 요리,만원-2만원,2,,37.4989623,127.0534408
298,오레노카츠,서울특별시 강남구 도곡로63길 28,까스 요리,만원-2만원,2,,37.4987962,127.0539586
299,신씨화로익스프레스,서울특별시 강남구 도곡로 401,돈부리 / 일본 카레 / 벤토,만원-2만원,1,,37.4969255,127.0532731
300,정참치,서울특별시 강남구 삼성로81길 22  103호,회 / 스시,만원-2만원,1,,37.5043061,127.0558774
301,더팀버하우스,서울특별시 강남구 테헤란로 606 파크 하얏트 서울 호텔 B1,회 / 스시,2만원-3만원,24,3.8,37.5085791,127.0641676
302,양칭,서울특별시 강남구 삼성로84길 14,기타 일식,2만원-3만원,4,,37.5053879,127.0587694
303,송,서울특별시 강남구 선릉로76길 27,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,,37.5020583,127.0527593
304,옥이네,서울특별시 강남구 삼성로81길 22 한정빌딩,이자카야 / 오뎅 / 꼬치,2만원-3만원,3,,37.5043061,127.0558774
305,하레이자카야,서울특별시 강남구 영동대로85길 38 B1,이자카야 / 오뎅 / 꼬치,2만원-3만원,2,,37.5066078,127.060566
306,기꾸스시,서울특별시 강남구 테헤란로 614 금영빌딩 B1,정통 일식 / 일반 일식,2만원-3만원,2,,37.504108,127.021414
307,글래드유,서울특별시 강남구 선릉로86길 17 2F,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,,37.5035313,127.0510544
308,장진참치,서울특별시 강남구 선릉로86길 16,회 / 스시,2만원-3만원,1,,37.5032246,127.0510085
309,수다,서울특별시 강남구 선릉로86길 37 ,이자카야 / 오뎅 / 꼬치,2만원-3만원,1,,37.5040758,127.0526614
310,와려,서울특별시 강남구 테헤란로98길 28 2F 2호,정통 일식 / 일반 일식,4만원 이상,18,4.6,37.5065021,127.0627944
311,오마치슌,서울특별시 강남구 역삼로65길 20,정통 일식 / 일반 일식,3만원-4만원,12,4.4,37.5025304,127.0525351
312,몰타참치,서울특별시 강남구 삼성로85길 26,회 / 스시,4만원 이상,22,4.3,37.5050305,127.0549725
313,스시소라,서울특별시 강남구 삼성로85길 33 현대썬앤빌 203호,회 / 스시,4만원 이상,30,3.9,37.5043669,127.0546834
314,센도수산,서울특별시 강남구 역삼로65길 15,이자카야 / 오뎅 / 꼬치,4만원 이상,16,3.6,37.5022465,127.0524075
315,스시유,서울특별시 강남구 영동대로 407 코니빌딩,정통 일식 / 일반 일식,4만원 이상,9,3.3,37.5055716,127.0643795
316,플라넌,서울특별시 강남구 테헤란로92길 13,회 / 스시,4만원 이상,3,,37.5071236,127.0614101
317,유키즈시,서울특별시 강남구 영동대로86길 17 육인빌딩 B1,회 / 스시,4만원 이상,4,,37.5082379,127.0653515
318,스시치우,서울특별시 강남구 테헤란로 510 루첸타워 B1,회 / 스시,4만원 이상,3,,37.507009,127.0586339
319,용수사,서울특별시 강남구 삼성로86길 7,정통 일식 / 일반 일식,4만원 이상,2,,37.5057344,127.0579281
320,스시아오마츠,서울특별시 강남구 테헤란로78길 16  B1 12호,회 / 스시,4만원 이상,1,,37.5050235,127.0553255
321,스시하루,서울특별시 강남구 남부순환로 2936,회 / 스시,4만원 이상,4,,37.4933099,127.0619031
322,이승재참치,서울특별시 강남구 역삼로63길 22 2F,회 / 스시,3만원-4만원,2,,37.5025432,127.0521063
323,참치공간,서울특별시 강남구 선릉로82길 45 2F,회 / 스시,4만원 이상,1,,37.5035912,127.0536832
324,화원,서울특별시 강남구 도곡로 510 성창빌딩,정통 일식 / 일반 일식,3만원-4만원,1,,37.4989815,127.0621669
325,스시류,서울특별시 강남구 삼성로 416,회 / 스시,4만원 이상,1,,37.50424599999999,127.0582827
326,옛날손짜장,서울특별시 강남구 삼성로 212-3,정통 중식 / 일반 중식,만원 미만,8,4.3,37.4974576,127.0653265
327,마담밍,서울특별시 강남구 선릉로86길 5-4 1F,정통 중식 / 일반 중식,만원 미만,99,4.0,37.5034237,127.0502256
328,샤오바오우육면,서울특별시 강남구 선릉로86길 34 금아빌딩 2F,기타 중식,만원 미만,22,3.7,37.5037333,127.0525312
329,남경반점,서울특별시 강남구 영동대로 221 서림상가 1F,정통 중식 / 일반 중식,만원 미만,19,3.7,37.4986158,127.0681054
330,왕재,서울특별시 강남구 영동대로57길 28,정통 중식 / 일반 중식,만원 미만,26,3.5,37.4997456,127.0651317
331,홍운장,서울특별시 강남구 삼성로 341,정통 중식 / 일반 중식,만원 미만,22,3.4,37.5018551,127.058911
332,미니하이보,서울특별시 강남구 삼성로 225,딤섬 / 만두,만원 미만,4,,37.4971552,127.0614003
333,이비가짬뽕,서울특별시 강남구 도곡로 532 1F,정통 중식 / 일반 중식,만원 미만,5,,37.4997599,127.06454
334,미래향,서울특별시 강남구 도곡로 443,정통 중식 / 일반 중식,만원 미만,6,,37.4985196,127.0588217
335,마라차이즈,서울특별시 강남구 테헤란로64길 13 1F 104호,기타 중식,만원 미만,3,,37.5041457,127.051482
336,홍루서,서울특별시 강남구 테헤란로84길 26 1F,기타 중식,만원 미만,2,,37.5054377,127.0589056
337,홍콩반점0410,서울특별시 강남구 도곡로84길 6 2F,정통 중식 / 일반 중식,만원 미만,3,,37.498884,127.0626001
338,운봉,서울특별시 강남구 도곡로63길 13,정통 중식 / 일반 중식,만원 미만,5,,37.4977532,127.0540125
339,요리왕,서울특별시 강남구 테헤란로114길 30,정통 중식 / 일반 중식,만원 미만,2,,37.50776159999999,127.0669828
340,일품향,서울특별시 강남구 선릉로64길 5,정통 중식 / 일반 중식,만원 미만,3,,37.4978042,127.0526264
341,송원,서울특별시 강남구 남부순환로 2917,정통 중식 / 일반 중식,만원 미만,4,,37.49312949999999,127.059154
342,칠리향마라탕,서울특별시 강남구 도곡로77길 7 102호,기타 중식,만원 미만,2,,37.4987691,127.0583481
343,란콰이펑누들,서울특별시 강남구 삼성로85길 34,기타 중식,만원 미만,2,,37.5046421,127.0545159
344,마라전설마라탕,서울특별시 강남구 영동대로85길 30 B1,기타 중식,만원 미만,2,,37.5067815,127.0610955
345,하이보,서울특별시 강남구 영동대로85길 13,딤섬 / 만두,만원-2만원,13,4.1,37.5068888,127.062586
346,진티엔,서울특별시 강남구 선릉로72길 26,딤섬 / 만두,만원-2만원,17,3.7,37.5004712,127.0532849
347,미쓰양꼬치,서울특별시 강남구 테헤란로64길 26,기타 중식,만원-2만원,8,3.6,37.5031025,127.0515111
348,항방양꼬치,서울특별시 강남구 선릉로64길 15-7,기타 중식,만원-2만원,3,,37.4985136,127.0532225
349,마라테이블,서울특별시 강남구 선릉로86길 8 B1,기타 중식,만원-2만원,8,,37.5030346,127.0504691
350,치찌중화식탁,서울특별시 강남구 영동대로86길 28 B1,퓨전 중식,만원-2만원,3,,37.5081343,127.0664907
351,라화쿵부,서울특별시 강남구 삼성로 225  108-109호,기타 중식,만원-2만원,3,,37.4971552,127.0614003
352,중식당 청화당,서울특별시 강남구 도곡로 401 롯데백화점 강남점 B1,정통 중식 / 일반 중식,만원-2만원,3,,37.496941,127.05332
353,경성양꼬치,서울특별시 강남구 삼성로85길 39,기타 중식,만원-2만원,1,,37.5041787,127.054256
354,칠리향마라탕,서울특별시 강남구 선릉로86길 30,기타 중식,만원-2만원,1,,37.5035991,127.0522026
355,희앤락,서울특별시 강남구 남부순환로 2936,기타 중식,2만원-3만원,3,,37.4933099,127.0619031
356,라무진,서울특별시 강남구 역삼로63길 6 1F,기타 중식,2만원-3만원,1,,37.5015272,127.0525975
357,채쉐프,서울특별시 강남구 삼성로81길 44,정통 중식 / 일반 중식,2만원-3만원,1,,37.5037033,127.0540754
358,이가네양꼬치,서울특별시 강남구 역삼로67길 33 101호,기타 중식,2만원-3만원,1,,37.50346529999999,127.0522642
359,몽중헌,서울특별시 강남구 영동대로 325,딤섬 / 만두,3만원-4만원,8,3.5,37.5033475,127.0654114
360,크라이치즈버거,서울특별시 강남구 테헤란로 620 미래에셋벤처타워,브런치 / 버거 / 샌드위치,만원 미만,129,4.3,37.5090055,127.0652677
361,파이어벨,서울특별시 강남구 선릉로72길 13 1F,브런치 / 버거 / 샌드위치,만원 미만,246,4.2,37.500461,127.052119
362,셀러브리티버거스테이지,서울특별시 강남구 도곡로63길 25,브런치 / 버거 / 샌드위치,만원 미만,23,4.1,37.4985964,127.0536524
363,바스버거,서울특별시 강남구 삼성로85길 39 가리온 2F 2호,브런치 / 버거 / 샌드위치,만원 미만,10,3.7,37.5042892,127.0543484
