,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
115,북촌손만두,서울특별시 영등포구 국제금융로 10 IFC몰 CGV옆 L3,한정식 / 백반 / 정통 한식,만원 미만,1,
116,유니크닭,서울특별시 영등포구 63로 40 라이프오피스텔 B58호,기타 한식,만원 미만,1,
117,함경진순대,서울특별시 영등포구 국회대로74길 20 맨하탄21리빙스텔,탕 / 찌개 / 전골,만원 미만,1,
118,소문난부자돼지국밥,서울특별시 영등포구 국회대로68길 11 삼보호정아케이드,탕 / 찌개 / 전골,만원 미만,2,
119,신의주찹쌀순대,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,탕 / 찌개 / 전골,만원 미만,1,
120,전주콩나물국밥,서울특별시 영등포구 국회대로68길 23 정원빌딩,탕 / 찌개 / 전골,만원 미만,2,
121,면가반주,서울특별시 영등포구 국제금융로 70 미원빌딩 112호,국수 / 면 요리,만원 미만,1,
122,박선영김밥,서울특별시 영등포구 여의나루로 113,기타 한식,만원 미만,1,
123,이화수전통육개장,서울특별시 영등포구 국회대로66길 19 여의도프리베로오피스텔,탕 / 찌개 / 전골,만원 미만,1,
124,오늘은분식,서울특별시 영등포구 여의대로 66,기타 한식,만원 미만,1,
125,이화수전통육개장,서울특별시 영등포구 의사당대로1길 25 하남빌딩 209호,탕 / 찌개 / 전골,만원 미만,1,
126,제주산방식당,서울특별시 영등포구 의사당대로 83 오투타워 B1,국수 / 면 요리,만원 미만,1,
127,미풍해장국,서울특별시 영등포구 의사당대로 83 B1,탕 / 찌개 / 전골,만원 미만,1,
128,여왕떡볶이,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,기타 한식,만원 미만,1,
129,개성칼국수,서울특별시 영등포구 63로 45,국수 / 면 요리,만원 미만,1,
130,엉터리양평해장국,서울특별시 영등포구 의사당대로 38,탕 / 찌개 / 전골,만원 미만,1,
131,모던식탁,서울특별시 영등포구 은행로 54 B101호,한정식 / 백반 / 정통 한식,만원 미만,1,
132,서평옥,서울특별시 영등포구 의사당대로 83 오투타워 B101호,탕 / 찌개 / 전골,만원 미만,1,
133,온드린,서울특별시 영등포구 여의대로 108 B1,한정식 / 백반 / 정통 한식,만원 미만,1,
134,오토김밥,서울특별시 영등포구 국회대로76길 18 105호,기타 한식,만원 미만,1,
135,자만추만두,서울특별시 영등포구 여의대방로 379,한정식 / 백반 / 정통 한식,만원 미만,1,
136,종가댁전주콩나물국밥,서울특별시 영등포구 은행로 3,탕 / 찌개 / 전골,만원 미만,1,
137,별미볶음점,서울특별시 영등포구 국제금융로6길 33 여의도백화점,고기 요리,만원-2만원,9,4.5
138,진주집,서울특별시 영등포구 국제금융로6길 33,국수 / 면 요리,만원-2만원,194,4.3
139,정인면옥,서울특별시 영등포구 국회대로76길 10,국수 / 면 요리,만원-2만원,155,4.3
140,어만두,서울특별시 영등포구 의사당대로 127 S-Trenue빌딩 B1,탕 / 찌개 / 전골,만원-2만원,13,4.3
141,잠수교집,서울특별시 영등포구 여의나루로 117 공작상가 B1,고기 요리,만원-2만원,7,4.3
142,가양칼국수버섯매운탕,서울특별시 영등포구 국제금융로 78,국수 / 면 요리,만원-2만원,94,4.2
143,삼거리푸줏간 Blue,서울특별시 영등포구 국제금융로 10 IFC몰 THREE 1F,고기 요리,만원-2만원,9,3.9
144,진진만두국,서울특별시 영등포구 국제금융로8길 34 오륜빌딩 3F,한정식 / 백반 / 정통 한식,만원-2만원,16,3.9
145,돈까스1985,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,기타 한식,만원-2만원,6,3.9
146,파낙스,서울특별시 영등포구 여의대방로65길 17,탕 / 찌개 / 전골,만원-2만원,31,3.8
147,구이구이,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,한정식 / 백반 / 정통 한식,만원-2만원,22,3.8
148,진진만두국,서울특별시 영등포구 국회대로72길 11,탕 / 찌개 / 전골,만원-2만원,20,3.8
149,고봉삼계탕,서울특별시 영등포구 국회대로72길 5 플렉시움,탕 / 찌개 / 전골,만원-2만원,16,3.8
150,순옥이네 명가,서울특별시 영등포구 여의대로 108 더현대서울 6F,한정식 / 백반 / 정통 한식,만원-2만원,8,3.7
151,하동관,서울특별시 영등포구 은행로 3,탕 / 찌개 / 전골,만원-2만원,17,3.6
152,소호정,서울특별시 영등포구 국회대로 800 진미파라곤,국수 / 면 요리,만원-2만원,13,3.5
153,교대이층집,서울특별시 영등포구 국제금융로8길 27-8 NH농협캐피탈빌딩 2F,고기 요리,만원-2만원,8,3.5
154,사위식당,서울특별시 영등포구 국제금융로2길 32 2F 205호,탕 / 찌개 / 전골,만원-2만원,6,3.5
155,용호낙지,서울특별시 영등포구 국제금융로2길 17 씨티플라자 2F,해산물 요리,만원-2만원,9,3.5
156,수하동,서울특별시 영등포구 국제금융로2길 17 씨티플라자타워 1F,탕 / 찌개 / 전골,만원-2만원,19,3.4
157,흑돈가,서울특별시 영등포구 여의대방로69길 23,고기 요리,만원-2만원,15,3.4
158,희정식당,서울특별시 영등포구 여의나루로 117 B1,탕 / 찌개 / 전골,만원-2만원,19,3.3
159,솜씨,서울특별시 영등포구 국제금융로8길 16 신영증권빌딩 B1 132호,한정식 / 백반 / 정통 한식,만원-2만원,6,3.2
160,고반식당,서울특별시 영등포구 여의대방로67길 21 정곡빌딩,고기 요리,만원-2만원,6,3.1
161,홍수계찜닭,서울특별시 영등포구 국제금융로 10 IFC몰 L3,닭 / 오리 요리,만원-2만원,12,3.0
162,조가네닭한마리,서울특별시 영등포구 국제금융로 78,닭 / 오리 요리,만원-2만원,6,
163,왕왕샤브샤브,서울특별시 영등포구 국회대로70길 15-1 극동 VIP빌딩,탕 / 찌개 / 전골,만원-2만원,6,
164,서글렁탕,서울특별시 영등포구 여의대방로 394 우정빌딩 1F,고기 요리,만원-2만원,6,
165,장사랑,서울특별시 영등포구 국제금융로 10 IFC몰 L3,한정식 / 백반 / 정통 한식,만원-2만원,8,
166,달맞이꽃게탕,서울특별시 영등포구 은행로 30,해산물 요리,만원-2만원,3,
167,케이펍,서울특별시 영등포구 국제금융로 10 IFC몰 THREE 1F,닭 / 오리 요리,만원-2만원,3,
168,천지면옥,서울특별시 영등포구 국회대로 800 진미파라곤빌딩 1F,국수 / 면 요리,만원-2만원,2,
169,하동관,서울특별시 영등포구 여의나루로 50 한국교직원공제회관 B1 108호,탕 / 찌개 / 전골,만원-2만원,4,
170,농부와닭동네,서울특별시 영등포구 여의나루로 113,닭 / 오리 요리,만원-2만원,8,
171,연안식당,서울특별시 영등포구 여의대로 66 A동 1F,해산물 요리,만원-2만원,8,
172,여의도황소곱창,서울특별시 영등포구 여의대방로65길 12 에리트빌딩 1F 108호,고기 요리,만원-2만원,7,
173,부엌,서울특별시 영등포구 여의동로 213 여의도금호리첸시아 B1,해산물 요리,만원-2만원,1,
174,삼육공,서울특별시 영등포구 국제금융로8길 31 SK증권빌딩 B2,고기 요리,만원-2만원,3,
175,만가옥,서울특별시 영등포구 국제금융로7길 15,한정식 / 백반 / 정통 한식,만원-2만원,2,
176,한야지포크,서울특별시 영등포구 여의대방로67길 8,고기 요리,만원-2만원,1,
177,마초갈비,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크 1F,고기 요리,만원-2만원,4,
178,세광양대창,서울특별시 영등포구 여의대방로65길 24,고기 요리,만원-2만원,2,
179,판동면옥,서울특별시 영등포구 은행로 37 기계회관 본관 1F,국수 / 면 요리,만원-2만원,2,
180,평가옥,서울특별시 영등포구 여의대방로 379,국수 / 면 요리,만원-2만원,5,
181,한방대가삼계탕,서울특별시 영등포구 국회대로72길 22 가든빌딩,탕 / 찌개 / 전골,만원-2만원,3,
182,그믐족발,서울특별시 영등포구 여의대로 108 현대백화점 B1,고기 요리,만원-2만원,5,
183,몽이닭발,서울특별시 영등포구 여의대방로67길 8,닭 / 오리 요리,만원-2만원,3,
184,마초갈비,서울특별시 영등포구 국회대로 780 세명빌딩,고기 요리,만원-2만원,3,
185,영양센터,서울특별시 영등포구 의사당대로 141 포레스텔빌딩,탕 / 찌개 / 전골,만원-2만원,5,
186,밀본,서울특별시 영등포구 여의대로 108 더현대서울 B1,국수 / 면 요리,만원-2만원,4,
187,셋째집,서울특별시 영등포구 국제금융로8길 2 B104호,고기 요리,만원-2만원,2,
188,청담동장독대김치찌개,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,탕 / 찌개 / 전골,만원-2만원,4,
189,다화,서울특별시 영등포구 국회대로74길 20 맨하탄21,기타 한식,만원-2만원,1,
190,순남시래기,서울특별시 영등포구 국제금융로6길 33,탕 / 찌개 / 전골,만원-2만원,1,
191,평양관,서울특별시 영등포구 국제금융로 112 상아빌딩 B1,국수 / 면 요리,만원-2만원,2,
192,해바라기,서울특별시 영등포구 국제금융로6길 33 여의도백화점,탕 / 찌개 / 전골,만원-2만원,5,
193,고반식당,서울특별시 영등포구 의사당대로 26 B1,고기 요리,만원-2만원,4,
194,교동전선생,서울특별시 영등포구 국제금융로2길 37,한정식 / 백반 / 정통 한식,만원-2만원,4,
195,이여곰탕,서울특별시 영등포구 국제금융로 10 IFC몰 B1 304호,탕 / 찌개 / 전골,만원-2만원,5,
196,여의도샤브샤브,서울특별시 영등포구 국제금융로6길 33,탕 / 찌개 / 전골,만원-2만원,3,
197,여수해물낙지,서울특별시 영등포구 여의대방로65길 17,해산물 요리,만원-2만원,2,
198,신복촌,서울특별시 영등포구 국제금융로8길 19,해산물 요리,만원-2만원,1,
199,피양옥,서울특별시 영등포구 국제금융로 70 1F,국수 / 면 요리,만원-2만원,1,
200,삼태기,서울특별시 영등포구 여의대방로65길 17 아일렉스 2F,탕 / 찌개 / 전골,만원-2만원,2,
201,교촌치킨,서울특별시 영등포구 여의대방로67길 11,닭 / 오리 요리,만원-2만원,3,
202,우미관,서울특별시 영등포구 의사당대로 110,탕 / 찌개 / 전골,만원-2만원,1,
203,산삼골오리집,서울특별시 영등포구 국제금융로6길 33,닭 / 오리 요리,만원-2만원,3,
204,깡장양곱창,서울특별시 영등포구 국제금융로6길 33,고기 요리,만원-2만원,3,
205,청해진대복집,서울특별시 영등포구 국제금융로6길 17 부국증권,해산물 요리,만원-2만원,1,
206,Mr왕,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,고기 요리,만원-2만원,2,
207,가족회관,서울특별시 영등포구 여의대로 108 더현대서울 6F,한정식 / 백반 / 정통 한식,만원-2만원,2,
208,우들목,서울특별시 영등포구 여의대방로67길 21 정곡빌딩 2F,고기 요리,만원-2만원,1,
209,이미그로서리키친,서울특별시 영등포구 여의나루로 60 포스트타워 B1,퓨전 한식,만원-2만원,4,
210,생태명가,서울특별시 영등포구 국회대로72길 22 가든빌딩,해산물 요리,만원-2만원,2,
211,별미볶음점,서울특별시 영등포구 국제금융로6길 30,한정식 / 백반 / 정통 한식,만원-2만원,2,
212,다연,서울특별시 영등포구 국제금융로 70 미원빌딩,한정식 / 백반 / 정통 한식,만원-2만원,1,
213,무진장매운갈비,서울특별시 영등포구 의사당대로 108 아일렉스상가 203호,고기 요리,만원-2만원,2,
214,남도고깃간,서울특별시 영등포구 의사당대로 108 아일렉스상가 2F,고기 요리,만원-2만원,2,
215,고집132,서울특별시 영등포구 의사당대로 110  아일렉스상가 B1,고기 요리,만원-2만원,2,
216,칠보,서울특별시 영등포구 여의대로 24 B1 B105호,국수 / 면 요리,만원-2만원,1,
217,장수한방삼계탕,서울특별시 영등포구 국제금융로6길 33 여의도백화점,탕 / 찌개 / 전골,만원-2만원,1,
218,벽촌숯불갈매기살,서울특별시 영등포구 여의대방로 383 경도빌딩,고기 요리,만원-2만원,1,
219,강호연파 밥굽남,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,탕 / 찌개 / 전골,만원-2만원,1,
220,교동전선생,서울특별시 영등포구 의사당대로1길 25 하남빌딩 1F,한정식 / 백반 / 정통 한식,만원-2만원,3,
221,구포국수,서울특별시 영등포구 여의대방로65길 17 서린빌딩,기타 한식,만원-2만원,2,
222,상도낙지한마리수제비,서울특별시 영등포구 국회대로72길 11 프린스텔,해산물 요리,만원-2만원,1,
223,마포곱창,서울특별시 영등포구 여의대방로69길 7 충무빌딩,고기 요리,만원-2만원,2,
224,김동진장호왕곱창,서울특별시 영등포구 국제금융로8길 25 주택건설회관빌딩 B1,고기 요리,만원-2만원,2,
225,선미횟집,서울특별시 영등포구 국제금융로8길 11 대영빌딩,해산물 요리,만원-2만원,1,
226,본가성심집,서울특별시 영등포구 63로 45 시범아파트 2동 1F,탕 / 찌개 / 전골,만원-2만원,1,
227,권서방네순대국,서울특별시 영등포구 국회대로70길 7 동아빌딩,탕 / 찌개 / 전골,만원-2만원,1,
228,오복생태,서울특별시 영등포구 의사당대로 83 B1,해산물 요리,만원-2만원,1,
229,남산왕돈까스,서울특별시 영등포구 국제금융로 10  L3,기타 한식,만원-2만원,2,
230,성민촌,서울특별시 영등포구 여의나루로 71,탕 / 찌개 / 전골,만원-2만원,2,
231,평래옥,서울특별시 영등포구 국제금융로2길 24 삼성생명빌딩 2F,국수 / 면 요리,만원-2만원,3,
232,평안도만두집,서울특별시 영등포구 여의나루로 71,기타 한식,만원-2만원,2,
