,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
93,은화수식당,서울특별시 동대문구 경희대로4길 22,기타 한식,만원 미만,3,
94,나주곰탕나주전,서울특별시 동대문구 고산자로 428,탕 / 찌개 / 전골,만원 미만,3,
95,전농골목냉면,서울특별시 동대문구 전농로 105-1 1F,국수 / 면 요리,만원 미만,2,
96,낙지수제비,서울특별시 동대문구 왕산로 188,국수 / 면 요리,만원 미만,1,
97,굴다리전주콩나물국밥,서울특별시 동대문구 전농로 70-1,탕 / 찌개 / 전골,만원 미만,1,
98,일심해장국,서울특별시 동대문구 장한로 179,탕 / 찌개 / 전골,만원 미만,1,
99,왕순대국,서울특별시 동대문구 고산자로 426,탕 / 찌개 / 전골,만원 미만,1,
100,오뚜기왕돈까스,서울특별시 동대문구 전농로 226,기타 한식,만원 미만,5,
101,버무리떡볶이,서울특별시 동대문구 경희대로 5,기타 한식,만원 미만,2,
102,부부바지락손칼국수,서울특별시 동대문구 약령시로 9,국수 / 면 요리,만원 미만,4,
103,다해식당,서울특별시 동대문구 이문로28길 13,한정식 / 백반 / 정통 한식,만원 미만,2,
104,충주집,서울특별시 동대문구 제기로6길 5,닭 / 오리 요리,만원 미만,3,
105,조선감저,서울특별시 동대문구 전농로 124,탕 / 찌개 / 전골,만원 미만,4,
106,정화네동태국,서울특별시 동대문구 왕산로 254,해산물 요리,만원 미만,4,
107,주연이네집,서울특별시 동대문구 장한로26가길 11-1,한정식 / 백반 / 정통 한식,만원 미만,1,
108,이모네왕김밥,서울특별시 동대문구 회기로25길 24,기타 한식,만원 미만,3,
109,인생설렁탕,서울특별시 동대문구 경희대로 9-1,탕 / 찌개 / 전골,만원 미만,3,
110,삼삼데이,서울특별시 동대문구 천장산로 40 남경빌딩,고기 요리,만원 미만,2,
111,국수사랑,서울특별시 동대문구 안암로22길 16,국수 / 면 요리,만원 미만,1,
112,태경김밥마을,서울특별시 동대문구 제기로20길 3,기타 한식,만원 미만,1,
113,소문난의정부부대찌개,서울특별시 동대문구 안암로22길 5,탕 / 찌개 / 전골,만원 미만,2,
114,리얼 수타돈까스,서울특별시 동대문구 망우로18다길 27-8,기타 한식,만원 미만,1,
115,숯불꼼닭발,서울특별시 동대문구 휘경로2길 17,닭 / 오리 요리,만원 미만,1,
116,Jb국수공장,서울특별시 동대문구 고산자로 559-1,국수 / 면 요리,만원 미만,1,
117,동대문엽기떡볶이,서울특별시 동대문구 경희대로 8,기타 한식,만원 미만,1,
118,연희김밥,서울특별시 동대문구 경희대로4길 60 101호,기타 한식,만원 미만,4,
119,명가식당,서울특별시 동대문구 이문로30길 8,한정식 / 백반 / 정통 한식,만원 미만,2,
120,할매순대국,서울특별시 동대문구 이문로 34-1,탕 / 찌개 / 전골,만원 미만,2,
121,아욱꽃,서울특별시 동대문구 휘경로2가길 5,기타 한식,만원 미만,2,
122,본수제돈까스,서울특별시 동대문구 회기로25가길 4,기타 한식,만원 미만,2,
123,내가찜한닭,서울특별시 동대문구 회기로21길 34 1F,닭 / 오리 요리,만원 미만,2,
124,고봉민김밥인,서울특별시 동대문구 장안벚꽃로 107 장안현대홈타운,기타 한식,만원 미만,1,
125,해장국감자탕,서울특별시 동대문구 휘경로 12,탕 / 찌개 / 전골,만원 미만,3,
126,김스토리,서울특별시 동대문구 전농로3길 1-2,기타 한식,만원 미만,1,
127,세도락,서울특별시 동대문구 전농로 98,기타 한식,만원 미만,3,
128,장안우동집,서울특별시 동대문구 장한로 76,기타 한식,만원 미만,1,
129,봄봄기사식당,서울특별시 동대문구 서울시립대로 128 1F,한정식 / 백반 / 정통 한식,만원 미만,2,
130,엉클정부대찌개생고기,서울특별시 동대문구 장한로25길 8 중일빌딩 1F,탕 / 찌개 / 전골,만원 미만,1,
131,다사리아꼬치,서울특별시 동대문구 전농로 239,기타 한식,만원 미만,1,
132,따봉왕돈까스,서울특별시 동대문구 답십리로65길 96,기타 한식,만원 미만,1,
133,더샵라이스,서울특별시 동대문구 회기로25길 11 1F,퓨전 한식,만원 미만,1,
134,국가대표바지락손칼국수,서울특별시 동대문구 천호대로85길 44 대명연립,국수 / 면 요리,만원 미만,1,
135,삼형제김밥,서울특별시 동대문구 전농로11길 65 ,기타 한식,만원 미만,1,
136,청량리경양식,서울특별시 동대문구 서울시립대로 64  1F,기타 한식,만원 미만,1,
137,떡순튀,"서울특별시 동대문구 왕산로 52  대우아이빌102동 106, 108호",기타 한식,만원 미만,1,
138,맹자네떡볶이,서울특별시 동대문구 망우로16길 5 ,기타 한식,만원 미만,1,
139,싸다김밥,서울특별시 동대문구 장한로 105 장안 NEW CITY,기타 한식,만원 미만,2,
140,외대불난곱창,서울특별시 동대문구 휘경로2길 5-7,고기 요리,만원 미만,5,
141,옥천옥,서울특별시 동대문구 하정로 16,탕 / 찌개 / 전골,만원 미만,3,
142,행복한한끼,서울특별시 동대문구 이문로25길 22-1,기타 한식,만원 미만,2,
143,불난철판,서울특별시 동대문구 회기로21길 26,퓨전 한식,만원 미만,3,
144,김밥애국시,서울특별시 동대문구 고산자로 409-1,기타 한식,만원 미만,1,
145,먹보소고기수육국밥,서울특별시 동대문구 홍릉로 14-1,탕 / 찌개 / 전골,만원 미만,2,
146,자매랑아찌랑,서울특별시 동대문구 이문로28길 11 2F,기타 한식,만원 미만,1,
