,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
319,요녀석,서울특별시 성북구 삼선교로24길 41 1F,기타 양식,만원 미만,1,
320,날쌘카페,서울특별시 성북구 화랑로32길 21,브런치 / 버거 / 샌드위치,만원 미만,1,
321,퍽앤어니언,서울특별시 성북구 고려대로28길 17-3  101호,브런치 / 버거 / 샌드위치,만원 미만,1,
322,샐러비샐러드,서울특별시 성북구 성북로2길 20 1F,기타 양식,만원 미만,1,
323,KFC,서울특별시 성북구 동소문로20나길 18,기타 양식,만원 미만,1,
324,모짜,서울특별시 성북구 성북로 102,이탈리안,만원-2만원,41,4.4
325,옥돌,서울특별시 성북구 동소문로17길 11,이탈리안,만원-2만원,4,4.4
326,쓰리로보스,서울특별시 성북구 동소문로20다길 25,퓨전 양식,만원-2만원,29,3.7
327,성북동 이안,서울특별시 성북구 성북로5길 29-19 1F,이탈리안,만원-2만원,6,3.7
328,문화식당,서울특별시 성북구 혜화로 88 2F,퓨전 양식,만원-2만원,10,3.7
329,소테,서울특별시 성북구 보문로30길 77,이탈리안,만원-2만원,11,3.6
330,모이리타,서울특별시 성북구 인촌로24길 20 2F,이탈리안,만원-2만원,18,3.6
331,매스플레이트,서울특별시 성북구 개운사길 18 2F,이탈리안,만원-2만원,15,3.5
332,갱상도갱양식,서울특별시 성북구 보문로34길 68-6,스테이크 / 바베큐,만원-2만원,15,3.4
333,마이셰프,서울특별시 성북구 인촌로24가길 14-1,기타 양식,만원-2만원,12,3.4
334,벤베누토,서울특별시 성북구 동소문로20나길 39,이탈리안,만원-2만원,6,
335,목바,서울특별시 성북구 동소문로6길 4-3,스테이크 / 바베큐,만원-2만원,7,
336,파스타펍,서울특별시 성북구 솔샘로6길 62,이탈리안,만원-2만원,5,
337,예술미각,서울특별시 성북구 삼선교로24길 38 B1,브런치 / 버거 / 샌드위치,만원-2만원,4,
338,구름파스타,서울특별시 성북구 보국문로20길 18 대선빌딩,기타 양식,만원-2만원,5,
339,화덕과베토벤,서울특별시 성북구 장월로1길 65,이탈리안,만원-2만원,5,
340,팬쿡,서울특별시 성북구 동소문로24길 37 2F,이탈리안,만원-2만원,8,
341,언앨리셰프,서울특별시 성북구 동소문로24가길 21 B1,이탈리안,만원-2만원,3,
342,테리키친,서울특별시 성북구 보문로39길 4,이탈리안,만원-2만원,3,
