,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
230,제주마을,서울특별시 노원구 상계로 100,고기 요리,만원-2만원,1,
231,차박사얼큰이닭발,서울특별시 노원구 중계로18길 17,닭 / 오리 요리,만원-2만원,1,
232,조선화로,서울특별시 노원구 노원로 248,고기 요리,만원-2만원,1,
233,짚신매운갈비찜,서울특별시 노원구 노해로85길 18,고기 요리,만원-2만원,2,
234,기찻길풍경 야채곱창,서울특별시 노원구 공릉로39길 21,고기 요리,만원-2만원,3,
235,엄마마늘보쌈,서울특별시 노원구 석계로 18,고기 요리,만원-2만원,3,
236,유정한우소곱창,서울특별시 노원구 노해로85길 10-2,고기 요리,만원-2만원,1,
237,한그릇뚝닭,서울특별시 노원구 동일로 1345 2F,탕 / 찌개 / 전골,만원-2만원,1,
238,고기촌수라상,서울특별시 노원구 덕릉로113가길 49-2,고기 요리,만원-2만원,1,
239,BHC치킨,서울특별시 노원구 공릉로 109,닭 / 오리 요리,만원-2만원,1,
240,쇠뿔정육식당,서울특별시 노원구 공릉로20가길 1 1F,고기 요리,만원-2만원,1,
241,곽만근 갈비찜 & 갈비탕,서울특별시 노원구 노해로83길 21,탕 / 찌개 / 전골,만원-2만원,1,
242,명문부대찌개,서울특별시 노원구 동일로217가길 27 청강빌딩 1F,탕 / 찌개 / 전골,만원-2만원,1,
243,대구숯불막창,서울특별시 노원구 한글비석로20길 39,고기 요리,만원-2만원,1,
244,오름,서울특별시 노원구 동일로192길 85,고기 요리,만원-2만원,1,
245,총각네곱창가게,서울특별시 노원구 동일로 1323 하라프라자 2F,고기 요리,만원-2만원,3,
246,BHC치킨,서울특별시 노원구 공릉로34길 38,닭 / 오리 요리,만원-2만원,1,
247,춘천닭갈비,서울특별시 노원구 동일로192길 56,닭 / 오리 요리,만원-2만원,2,
248,육장군,서울특별시 노원구 화랑로 337-15,고기 요리,만원-2만원,1,
249,교북동옛날불고기,서울특별시 노원구 상계로3길 38-6,고기 요리,만원-2만원,1,
250,등촌샤브칼국수,서울특별시 노원구 공릉로 175-1,탕 / 찌개 / 전골,만원-2만원,1,
251,엉터리생고기,서울특별시 노원구 상계로 77 다나플라자 1F,고기 요리,만원-2만원,3,
252,깡통집,서울특별시 노원구 화랑로51길 17 화랑타운아파트,고기 요리,만원-2만원,1,
253,홍가부대찌개,서울특별시 노원구 공릉로 229,탕 / 찌개 / 전골,만원-2만원,1,
254,엉터리생고기,서울특별시 노원구 상계로7길 39,고기 요리,만원-2만원,1,
255,싹쓰리솥뚜껑김치삼겹살,서울특별시 노원구 한글비석로15길 8,고기 요리,만원-2만원,1,
256,홍춘천치즈닭갈비,서울특별시 노원구 노해로 459,닭 / 오리 요리,만원-2만원,1,
257,우림생고기곱창,서울특별시 노원구 한글비석로48길 9,고기 요리,만원-2만원,1,
258,땡불초닭발,서울특별시 노원구 공릉로42길 4,닭 / 오리 요리,만원-2만원,2,
259,마포연탄불고기,서울특별시 노원구 석계로18길 4,고기 요리,만원-2만원,1,
260,신땡초곱창,서울특별시 노원구 동일로173가길 144,고기 요리,만원-2만원,1,
261,와와양곱창,서울특별시 노원구 노해로85길 1,고기 요리,만원-2만원,3,
262,월계철판곱창,서울특별시 노원구 월계로49길 5,고기 요리,만원-2만원,2,
263,통통이연탄불막창,서울특별시 노원구 노원로34길 108,고기 요리,만원-2만원,1,
264,BHC치킨,서울특별시 노원구 상계로3길 21 화일빌딩 2F,닭 / 오리 요리,만원-2만원,1,
265,블랙하우스,서울특별시 노원구 공릉로58길 88 1F,고기 요리,만원-2만원,1,
266,얼군집,서울특별시 노원구 상계로 76 정암빌딩,고기 요리,만원-2만원,1,
267,풍천민물장어,서울특별시 노원구 상계로9가길 36,해산물 요리,만원-2만원,1,
268,만족 족의재발견,서울특별시 노원구 동일로 1065 1F,고기 요리,만원-2만원,1,
