,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
93,김진목삼,서울특별시 종로구 자하문로1가길 9,고기 요리,만원-2만원,18,4.3
94,병천유황오리,서울특별시 종로구 삼봉로 68 신영빌딩 ,닭 / 오리 요리,만원-2만원,18,4.3
95,장수한방삼계탕,서울특별시 종로구 새문안로5길 13 B1,탕 / 찌개 / 전골,만원-2만원,9,4.2
96,교대이층집,서울특별시 종로구 삼봉로 95,고기 요리,만원-2만원,5,4.1
97,모도우,서울특별시 종로구 율곡로 6 트윈트리타워 B동 MF,고기 요리,4만원 이상,10,4.1
98,더미,서울특별시 종로구 종로 19 르메이에르종로타운 3F,고기 요리,3만원-4만원,10,4.1
99,암소서울,서울특별시 종로구 새문안로 76 콘코디언빌딩 B1,고기 요리,4만원 이상,5,4.0
100,박순례 손말이고기 산정집,서울특별시 종로구 새문안로5가길 3-10 선덕빌딩 2F,고기 요리,2만원-3만원,20,4.0
101,우정낙지,서울특별시 종로구 삼일대로17길 46 2F,해산물 요리,만원-2만원,8,4.0
102,마루,서울특별시 종로구 새문안로 97 포시즌스호텔 서울 1F,퓨전 한식,만원-2만원,10,3.9
103,한라담,서울특별시 중구 무교로 21 더익스체인지서울 2F,고기 요리,만원-2만원,10,3.9
104,광화문고기집,서울특별시 종로구 새문안로5가길 11 1F,고기 요리,만원-2만원,9,3.9
105,수하동,서울특별시 종로구 종로 33 그랑서울 B1,탕 / 찌개 / 전골,만원-2만원,10,3.8
106,막내낙지,서울특별시 종로구 종로 19 르메이에르종로타운 1F 125호,해산물 요리,만원-2만원,17,3.7
107,감촌,서울특별시 종로구 종로 19 르메이에르종로타운 5F,탕 / 찌개 / 전골,만원-2만원,10,3.7
108,송추가마골인어반,서울특별시 종로구 새문안로5길 31 센터포인트빌딩 2F,고기 요리,만원-2만원,11,3.7
109,사발,서울특별시 종로구 사직로8길 34 경희궁의아침3단지,퓨전 한식,만원-2만원,5,3.6
