,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
240,계동치킨,서울특별시 서대문구 통일로9안길 37,닭 / 오리 요리,만원-2만원,1,,37.5658485,126.9657625
241,옛날왕솥뚜껑생삼겹살,서울특별시 서대문구 통일로39길 22-58 1F,고기 요리,만원-2만원,1,,37.5898331,126.941675
242,모래내꼼장어,서울특별시 서대문구 수색로 42,해산물 요리,만원-2만원,1,,37.57032410000001,126.9142057
243,마이샤브,서울특별시 서대문구 통일로 484 유진상가 1F,탕 / 찌개 / 전골,만원-2만원,1,,37.5915033,126.9429722
244,바네스치킨,서울특별시 서대문구 증가로 14,닭 / 오리 요리,만원-2만원,2,,37.5696721,126.9314204
245,오감도,서울특별시 서대문구 충정로 47,고기 요리,만원-2만원,3,,37.5631737,126.964371
246,본가서대문족발,서울특별시 서대문구 충정로 59 서대문디오빌 1F,고기 요리,만원-2만원,2,,37.564074,126.9649042
247,포방식당,서울특별시 서대문구 홍은중앙로8길 19,고기 요리,만원-2만원,1,,37.5988995,126.9486617
248,평양옥,서울특별시 서대문구 통일로 107-23,탕 / 찌개 / 전골,만원-2만원,1,,37.5642424,126.9669483
249,아리동동,서울특별시 서대문구 충정로11길 21-3,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.5652794,126.9651829
250,월순홍가네철판동태찜,서울특별시 서대문구 통일로9안길 8,해산물 요리,만원-2만원,1,,37.5667599,126.9646802
251,만선수산,서울특별시 서대문구 연희로 46,해산물 요리,만원-2만원,1,,37.5625917,126.9280308
252,남도정식,서울특별시 서대문구 가재울로4길 47,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.5759473,126.9239359
253,왕십리곱창,서울특별시 서대문구 증가로10길 12,고기 요리,만원-2만원,1,,37.5779454,126.923298
254,장충당족발,서울특별시 서대문구 통일로 402,고기 요리,만원-2만원,1,,37.5856488,126.9478257
255,맷돌빈대떡,서울특별시 서대문구 충정로 63  2F,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.5645043,126.9653691
256,이밥차,서울특별시 서대문구 연희로 192,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.5741531,126.9358268
257,치킨시대,서울특별시 서대문구 거북골로 53-24,닭 / 오리 요리,만원-2만원,1,,37.5780894,126.9230854
