,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
98,이드,서울특별시 용산구 우사단로10길 67,고기 요리,만원-2만원,1,,37.5323391,126.9991502
99,소소막창,서울특별시 용산구 대사관로 60 2F,고기 요리,만원-2만원,3,,37.53321700000001,127.0047222
100,이태원숯불바베큐치킨,서울특별시 용산구 녹사평대로 224-1,닭 / 오리 요리,만원-2만원,3,,37.5377053,126.9869452
101,버들골이야기,서울특별시 용산구 이태원로 178,해산물 요리,만원-2만원,2,,37.5342314,126.9937504
102,이태원더고깃집,서울특별시 용산구 이태원로19길 9-4,고기 요리,만원-2만원,1,,37.5350201,126.9916681
103,큰맘할매순대국,서울특별시 용산구 이태원로26길 13,탕 / 찌개 / 전골,만원-2만원,4,,37.5338122,126.9932967
104,왓더고기,서울특별시 용산구 녹사평대로26길 18,고기 요리,만원-2만원,2,,37.5306301,126.991553
105,한남오,서울특별시 용산구 독서당로 71 청산빌딩 102호,탕 / 찌개 / 전골,만원-2만원,1,,37.5339992,127.0083788
106,곱창도선생,서울특별시 용산구 이태원로 169 2F,고기 요리,만원-2만원,3,,37.5346152,126.9926828
107,청춘족발,서울특별시 용산구 대사관로30길 11-6,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.532494,127.0058553
108,현진이네밥집,서울특별시 용산구 대사관로31길 12,기타 한식,만원-2만원,2,,37.5338095,127.0059566
109,이베리코흑돼지,서울특별시 용산구 독서당로 71,고기 요리,만원-2만원,1,,37.5339992,127.0083788
110,나주서서갈비,서울특별시 용산구 대사관로34길 11 2F,고기 요리,만원-2만원,2,,37.5326957,127.0062667
111,강가네포차빈대떡,서울특별시 용산구 대사관로30길 15,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.53253369999999,127.0056455
112,황토숯불생고기,서울특별시 용산구 회나무로 15,고기 요리,만원-2만원,2,,37.5388576,126.9884063
113,치식가,서울특별시 용산구 이태원로20길 18-1 1F,닭 / 오리 요리,만원-2만원,1,,37.5334901,126.9920926
114,추억의연탄구이,서울특별시 용산구 녹사평대로 228,고기 요리,만원-2만원,4,,37.5379092,126.9869719
115,다원골뱅이,서울특별시 용산구 대사관로24길 9,기타 한식,만원-2만원,2,,37.533041,127.0046883
116,구름식탁,서울특별시 용산구 장문로 23 몬드리안호텔 B1 114호,한정식 / 백반 / 정통 한식,만원-2만원,1,,37.5289312,126.9933001
117,역전의화로,서울특별시 용산구 신흥로12길 3,고기 요리,만원-2만원,2,,37.5434469,126.9879131
