,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
91,이태리로간고등어,서울특별시 용산구 한강대로 92 LS용산타워 B1,한정식 / 백반 / 정통 한식,만원 미만,4,,37.5278825,126.9676321
92,정통우거지탕,서울특별시 용산구 새창로42길 8,탕 / 찌개 / 전골,만원 미만,3,,37.5344737,126.9615807
93,서리김밥,서울특별시 용산구 원효로 220,기타 한식,만원 미만,2,,37.5376917,126.9663439
94,매반생면,서울특별시 용산구 한강대로 92,국수 / 면 요리,만원 미만,2,,37.5278825,126.9676321
95,할매국수,서울특별시 용산구 장문로45길 78-1,국수 / 면 요리,만원 미만,2,,37.529445,127.0001132
96,빨강떡볶이,서울특별시 용산구 청파로43길 29 1F,기타 한식,만원 미만,3,,37.5435254,126.9689656
97,산골녹차냉면,서울특별시 용산구 효창원로 147,기타 한식,만원 미만,4,,37.5412472,126.961833
98,여천식당,서울특별시 용산구 이촌로29길 17,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5245828,126.9598138
99,죽이야기,서울특별시 용산구 보광로 60,탕 / 찌개 / 전골,만원 미만,2,,37.529173,126.9983123
100,신청파찹쌀순대,서울특별시 용산구 청파로 299-1,탕 / 찌개 / 전골,만원 미만,1,,37.5463076,126.9700793
101,응삼이네,서울특별시 용산구 녹사평대로11길 40,기타 한식,만원 미만,1,,37.5215383,126.9934164
102,샤브가,서울특별시 용산구 효창원로40길 13,탕 / 찌개 / 전골,만원 미만,1,,37.536587,126.9597829
103,꼬꼬닭,서울특별시 용산구 한강대로21가길 61,닭 / 오리 요리,만원 미만,2,,37.5252314,126.9611387
104,한성식당,서울특별시 용산구 새창로 213-17,탕 / 찌개 / 전골,만원 미만,2,,37.5308455,126.9678832
105,찌갠,서울특별시 용산구 원효로41길 60,해산물 요리,만원 미만,2,,37.5353263,126.9606886
106,대박전순두부,서울특별시 용산구 새창로 213-17 성광빌딩,탕 / 찌개 / 전골,만원 미만,1,,37.5308455,126.9678832
107,브라운돈까스,서울특별시 용산구 청파로47길 58,기타 한식,만원 미만,3,,37.5448895,126.9672121
108,면사무소,서울특별시 용산구 청파로 83 원효전자상가 4F,기타 한식,만원 미만,3,,37.5333179,126.9599353
109,호토모토,서울특별시 용산구 청파로 378 철도청,기타 한식,만원 미만,2,,37.5490645,126.9704658
110,소담,서울특별시 용산구 한강대로40길 18,국수 / 면 요리,만원 미만,3,,37.5300966,126.970136
111,이가뚝배기,서울특별시 용산구 원효로19길 56,한정식 / 백반 / 정통 한식,만원 미만,3,,37.5333,126.9548751
112,이천면옥,서울특별시 용산구 이촌로 105,국수 / 면 요리,만원 미만,2,,37.5238735,126.9597004
113,가문의우동,서울특별시 용산구 청파로47다길 5-1,국수 / 면 요리,만원 미만,1,,37.5453895,126.9653493
114,왈가닥,서울특별시 용산구 효창원로86길 67,닭 / 오리 요리,만원 미만,2,,37.5465875,126.9669544
115,사골곰탕전문기사식당,서울특별시 용산구 임정로 93-2,탕 / 찌개 / 전골,만원 미만,1,,37.5470043,126.960952
116,솔향기칼국수수제비,서울특별시 용산구 원효로 181-3,국수 / 면 요리,만원 미만,1,,37.5361603,126.9626922
117,우진식당,서울특별시 용산구 서빙고로65길 14,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5208022,126.9944795
118,린자면옥,서울특별시 용산구 소월로20길 26-8,국수 / 면 요리,만원 미만,1,,37.5451325,126.9850432
119,꼬꼬닭,서울특별시 용산구 한강대로21가길 61,닭 / 오리 요리,만원 미만,2,,37.5252314,126.9611387
120,만족돈까스,서울특별시 용산구 원효로 244 1F,기타 한식,만원 미만,2,,37.5393952,126.9683719
121,홍가진국,서울특별시 용산구 원효로 241-1,탕 / 찌개 / 전골,만원 미만,2,,37.5395208,126.9678892
122,뜸들이다,서울특별시 용산구 청파로47길 49 캠퍼스프라자 1F,기타 한식,만원 미만,2,,37.5445375,126.9675519
123,조선제일국밥,서울특별시 용산구 한강대로 95,탕 / 찌개 / 전골,만원 미만,2,,37.5287967,126.9671806
124,해방촌수제돈가스,서울특별시 용산구 소월로20길 32-2,기타 한식,만원 미만,2,,37.54502530000001,126.9851544
125,버스컵떡볶이,서울특별시 용산구 청파로47다길 4,기타 한식,만원 미만,2,,37.5452646,126.9656939
126,국수집,서울특별시 용산구 백범로74길 13,국수 / 면 요리,만원 미만,1,,37.5380292,126.9631178
127,토토즉석떡볶이,서울특별시 용산구 청파로47길 56,기타 한식,만원 미만,1,,37.5448902,126.9672913
128,토담,서울특별시 용산구 한강대로10길 11-42,탕 / 찌개 / 전골,만원 미만,1,,37.5243983,126.9646618
129,임도령부대찌개쭈꾸미볶음,서울특별시 용산구 한강대로 95 레미안 B202호,탕 / 찌개 / 전골,만원 미만,1,,37.5287967,126.9671806
130,담양집,서울특별시 용산구 원효로25길 14,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5325799,126.954144
131,전주산수비빔밥,서울특별시 용산구 원효로93길 9-5,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5405535,126.9689375
132,우리동네,서울특별시 용산구 원효로31길 13,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5331257,126.95514
133,꽃보다생선,서울특별시 용산구 새창로 102-1,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5381086,126.9597448
134,남영골,서울특별시 용산구 한강대로77길 8,한정식 / 백반 / 정통 한식,만원 미만,1,,37.542159,126.972128
135,남도복국,서울특별시 용산구 한강대로62길 42-1,해산물 요리,만원 미만,1,,37.5329263,126.9733975
136,미가오니기라즈,서울특별시 용산구 한강대로23길 55 3F,기타 한식,만원 미만,1,,37.5288539,126.9640447
137,리김밥,서울특별시 용산구 한강대로 100 B1,기타 한식,만원 미만,2,,37.5488847,126.9727028
138,신전떡볶이,서울특별시 용산구 효창원로 24 1F,기타 한식,만원 미만,1,,37.5345544,126.9521568
139,대박집,서울특별시 용산구 새창로 125,고기 요리,만원 미만,1,,37.5363113,126.9612158
140,털보네떡꼬치,서울특별시 용산구 한강대로 291,기타 한식,만원 미만,1,,37.5442008,126.9719246
141,김밥 W,서울특별시 용산구 한강대로23길 55 용산역,기타 한식,만원 미만,1,,37.5288539,126.9640447
142,이사공다시일,서울특별시 용산구 우사단로2길 20,탕 / 찌개 / 전골,만원 미만,1,,37.5304683,126.997839
143,코끼리스넥,서울특별시 용산구 이촌로 352 B1,기타 한식,만원 미만,1,,37.5173454,126.985164
144,가야뚝배기,서울특별시 용산구 원효로19길 20,탕 / 찌개 / 전골,만원 미만,1,,37.5329513,126.9529429
145,전주식당,서울특별시 용산구 효창원로16길 27,한정식 / 백반 / 정통 한식,만원 미만,1,,37.535189,126.9548272
146,창화당,서울특별시 용산구 한강대로23길 55,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5288539,126.9640447
147,참어랑,서울특별시 용산구 원효로89길 12,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5406695,126.9686055
148,은아네맛집,서울특별시 용산구 원효로25길 24,탕 / 찌개 / 전골,만원 미만,1,,37.5328401,126.9531119
149,정겨운밥상,서울특별시 용산구 한강대로80길 11-47,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5432359,126.9732833
150,두손,서울특별시 용산구 효창원로42길 5,기타 한식,만원 미만,1,,37.5369558,126.959909
151,인정국물떡볶이,서울특별시 용산구 한강대로 95 래미안 용산 더 센트럴 B2 241호,기타 한식,만원 미만,1,,37.5287967,126.9671806
152,맛나분식,서울특별시 용산구 새창로 120-9,기타 한식,만원 미만,1,,37.5364518,126.9602826
153,윤희네분식,서울특별시 용산구 효창원로 277,기타 한식,만원 미만,1,,37.5516175,126.9629896
154,청파닭꼬치,서울특별시 용산구 청파로47길 35 ,기타 한식,만원 미만,1,,37.5446077,126.9684653
155,테그42,서울특별시 용산구 한강대로 95 B1 144호,기타 한식,만원 미만,1,,37.5287967,126.9671806
156,미니네칼국수,서울특별시 용산구 한강대로104라길 39,국수 / 면 요리,만원 미만,1,,37.549135,126.9759773
157,남영돈,서울특별시 용산구 한강대로80길 17,고기 요리,만원-2만원,35,4.6,37.5427103,126.9737624
158,부산복국 고래고기,서울특별시 용산구 한강대로 272-1 2F,해산물 요리,만원-2만원,12,4.4,37.5425753,126.9729563
159,손문,서울특별시 용산구 새창로 213-9,고기 요리,만원-2만원,15,4.3,37.5307564,126.9674862
160,원효림,서울특별시 용산구 백범로 322-1,퓨전 한식,만원-2만원,5,4.3,37.5381742,126.9647486
161,원조숯불통닭바베큐,서울특별시 용산구 효창원로 99,닭 / 오리 요리,만원-2만원,4,4.3,37.5374329,126.9598628
162,오근내 닭갈비,서울특별시 용산구 이촌로29길 15,닭 / 오리 요리,만원-2만원,45,4.2,37.5244943,126.9596906
163,도야집,서울특별시 용산구 한강대로52길 27,고기 요리,만원-2만원,15,4.2,37.5317635,126.9726135
