,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
173,논두렁찰보리밥,서울특별시 중구 새문안로 30,한정식 / 백반 / 정통 한식,만원 미만,2,,37.5678057,126.9690782
174,신의주찹쌀순대,서울특별시 중구 정동길 5,탕 / 찌개 / 전골,만원 미만,2,,37.5678228,126.9698986
175,오복미역,서울특별시 중구 남대문로9길 40 YG타워 2F,한정식 / 백반 / 정통 한식,만원 미만,2,,37.56714100000001,126.9803424
176,알천면옥,서울특별시 중구 다산로36길 71,국수 / 면 요리,만원 미만,2,,37.5608786,127.0185649
177,고향손칼국수,서울특별시 중구 퇴계로76길 66,국수 / 면 요리,만원 미만,1,,37.5624791,127.0143797
178,골목식당,서울특별시 중구 동호로34길 9,기타 한식,만원 미만,1,,37.5653944,127.0030525
179,봉평메밀촌,서울특별시 중구 퇴계로86길 70 준빌딩,국수 / 면 요리,만원 미만,1,,37.5625916,127.0186879
180,섬진강,서울특별시 중구 동호로34길 9,한정식 / 백반 / 정통 한식,만원 미만,1,,37.5653944,127.0030525
181,전주식당,서울특별시 중구 창경궁로 40-7,한정식 / 백반 / 정통 한식,만원 미만,1,,37.56579139999999,126.9986519
182,황소막창구이,서울특별시 중구 을지로3길 49,고기 요리,만원-2만원,15,4.6,37.5681359,126.9807488
183,을지면옥 (휴업중),서울특별시 중구 충무로14길 2-1,국수 / 면 요리,만원-2만원,240,4.5,37.56768390000001,126.9928603
184,해남낙지,서울특별시 중구 을지로43길 9 B1,해산물 요리,만원-2만원,28,4.5,37.5667379,127.0066942
185,우래옥,서울특별시 중구 창경궁로 62-29,국수 / 면 요리,만원-2만원,284,4.4,37.5681851,126.9987092
186,광화문국밥,서울특별시 중구 세종대로21길 53,탕 / 찌개 / 전골,만원-2만원,100,4.4,37.5689079,126.975418
187,평안도족발집,서울특별시 중구 장충단로 174-6,고기 요리,만원-2만원,68,4.4,37.5602232,127.0060337
188,무학,서울특별시 중구 왕십리로 399,고기 요리,만원-2만원,26,4.4,37.5648073,127.0258698
189,진짜해장국 대화정,서울특별시 중구 장충단로 249-20 1F,한정식 / 백반 / 정통 한식,만원-2만원,46,4.4,37.5675233,127.0077342
190,어시장전주식당,서울특별시 중구 창경궁로 67-13,해산물 요리,만원-2만원,17,4.4,37.5682138,126.9972101
191,동강나루터,서울특별시 중구 삼일대로12길 13,해산물 요리,만원-2만원,13,4.4,37.5668074,126.9885684
192,평양면옥,서울특별시 중구 장충단로 207,국수 / 면 요리,만원-2만원,130,4.3,37.5629921,127.0064576
193,필동면옥,서울특별시 중구 서애로 26,국수 / 면 요리,만원-2만원,152,4.3,37.5603604,126.9969996
194,호수집,서울특별시 중구 청파로 443,닭 / 오리 요리,만원-2만원,84,4.3,37.5589798,126.9685331
195,은화계,서울특별시 중구 퇴계로 374,닭 / 오리 요리,만원-2만원,43,4.3,37.5647375,127.0131286
196,오장동흥남집,서울특별시 중구 마른내로 114,국수 / 면 요리,만원-2만원,70,4.3,37.564238,127.000555
197,하니칼국수,서울특별시 중구 퇴계로 411-15,국수 / 면 요리,만원-2만원,34,4.3,37.5661425,127.0171647
198,계류관,서울특별시 중구 퇴계로87길 15-17 102-103호,닭 / 오리 요리,만원-2만원,15,4.3,37.5660469,127.0201883
199,을지로양대장,서울특별시 중구 수표로 54-1 2F,고기 요리,만원-2만원,17,4.3,37.5659323,126.9899125
200,영덕회식당,서울특별시 중구 창경궁로1길 6,해산물 요리,만원-2만원,11,4.3,37.5629197,126.9979942
201,땡초곱창,서울특별시 중구 퇴계로87길 54,고기 요리,만원-2만원,9,4.3,37.567902,127.0210333
202,용금옥,서울특별시 중구 다동길 24-2,탕 / 찌개 / 전골,만원-2만원,15,4.2,37.5676318,126.9804953
203,진고개,서울특별시 중구 충무로 19-1,한정식 / 백반 / 정통 한식,만원-2만원,14,4.2,37.5630521,126.9928083
204,직화장인,서울특별시 중구 난계로11길 5 ,고기 요리,만원-2만원,4,4.2,37.5656822,127.0231463
205,을지육점,서울특별시 중구 수표로 48-17,고기 요리,만원-2만원,19,4.2,37.5654675,126.9908707
206,마포쭈꾸미,서울특별시 중구 을지로15길 9-1,해산물 요리,만원-2만원,6,4.2,37.5669391,126.9932201
207,동원집,서울특별시 중구 퇴계로27길 48,탕 / 찌개 / 전골,만원-2만원,98,4.1,37.563323,126.991392
208,진남포면옥,서울특별시 중구 다산로 108,기타 한식,만원-2만원,53,4.1,37.5534008,127.0101363
209,충무집,서울특별시 중구 남대문로9길 24,한정식 / 백반 / 정통 한식,만원-2만원,28,4.1,37.567102,126.9811195
210,하동관,서울특별시 중구 명동9길 12,탕 / 찌개 / 전골,만원-2만원,106,4.1,37.5643946,126.9850185
211,만포막국수,서울특별시 중구 동호로14길 2,닭 / 오리 요리,만원-2만원,53,4.1,37.5557576,127.0103089
212,처가집,서울특별시 중구 동호로11가길 22,기타 한식,만원-2만원,13,4.1,37.5529802,127.0082213
213,대성골뱅이치킨,서울특별시 중구 을지로1길 47,닭 / 오리 요리,만원-2만원,18,4.1,37.568232,126.9796699
214,두툼,서울특별시 중구 중림로 10 삼성사이버빌리지 3동 105호,고기 요리,만원-2만원,24,4.0,37.5587312,126.9649372
215,약수순대국,서울특별시 중구 다산로8길 7,탕 / 찌개 / 전골,만원-2만원,29,4.0,37.5529565,127.01002
216,문화옥,서울특별시 중구 창경궁로 62-5,탕 / 찌개 / 전골,만원-2만원,9,4.0,37.568082,126.9984559
217,전주집,서울특별시 중구 수표로 48-18,한정식 / 백반 / 정통 한식,만원-2만원,22,3.9,37.5653719,126.9906513
218,동대닭한마리,서울특별시 중구 서애로 16-5,닭 / 오리 요리,만원-2만원,25,3.9,37.5609467,126.9973958
219,재구네닭발,서울특별시 중구 퇴계로86길 24,닭 / 오리 요리,만원-2만원,15,3.8,37.5644403,127.0196365
220,락희옥,서울특별시 중구 을지로 지하 88 정익빌딩 2F,기타 한식,만원-2만원,11,3.8,37.5663977,126.9891412
221,두꺼비식당,서울특별시 중구 장충단로13길 20 현대시티타워 B2,고기 요리,만원-2만원,7,3.7,37.5686986,127.0076666
222,한국관,서울특별시 중구 을지로 110-1,고기 요리,만원-2만원,8,3.7,37.5659865,126.9901359
223,해초섬,서울특별시 중구 장충단로13길 20 현대시티아울렛 9F,한정식 / 백반 / 정통 한식,만원-2만원,11,3.6,37.5686986,127.0076666
224,화떡,서울특별시 중구 명동4길 15 1F,기타 한식,만원-2만원,12,3.6,37.5629173,126.9838081
225,평래옥,서울특별시 중구 마른내로 21-1,국수 / 면 요리,만원-2만원,63,3.5,37.56487389999999,126.9903716
